arm,true_template,decision_id,frame_start,frame_end,selection_subset,scoring_subset,winner,bootstrap_wins,distinctive_groups,fit_group_wins,selection_cost_nba,selection_cost_wnba,selection_cost_fiba,selection_cost_ncaa,fit_cost_nba,fit_cost_wnba,fit_cost_fiba,fit_cost_ncaa,validation_cost_nba,validation_cost_wnba,validation_cost_fiba,validation_cost_ncaa
b,NCAA,000019,000095,000099,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=2,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=2,lane_width=5",1.171942,1.131264,1.137932,1.032314,1.171942,1.131264,1.137932,1.032314,1.171942,1.131264,1.137932,1.032314
b,NCAA,000020,000100,000104,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;fiba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=3,court_length=1,lane_width=4",1.186594,1.131188,1.135434,1.034656,1.186594,1.131188,1.135434,1.034656,1.186594,1.131188,1.135434,1.034656
b,NCAA,000021,000105,000109,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=4,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;ncaa:arc_radius=5,corner_straight=5,court_length=0,lane_width=4",1.162800,1.125169,1.174141,1.033858,1.162800,1.125169,1.174141,1.033858,1.162800,1.125169,1.174141,1.033858
b,NCAA,000022,000110,000114,validation,validation,UNKNOWN,000100,000002,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=3;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=2,lane_width=2",1.161544,1.173748,1.172101,1.034764,1.161544,1.173748,1.172101,1.034764,1.161544,1.173748,1.172101,1.034764
b,NCAA,000023,000115,000119,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=4,lane_width=5",1.194750,1.196609,1.161778,1.033555,1.194750,1.196609,1.161778,1.033555,1.194750,1.196609,1.161778,1.033555
b,NCAA,000024,000120,000124,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=2,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;ncaa:arc_radius=5,corner_straight=4,court_length=0,lane_width=4",1.132214,1.126476,1.159979,1.035088,1.132214,1.126476,1.159979,1.035088,1.132214,1.126476,1.159979,1.035088
b,NCAA,000025,000125,000129,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=1,lane_width=3",1.132056,1.112520,1.146175,1.034694,1.132056,1.112520,1.146175,1.034694,1.132056,1.112520,1.146175,1.034694
b,NCAA,000026,000130,000134,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=3,lane_width=4",1.232733,1.126400,1.165125,1.033437,1.232733,1.126400,1.165125,1.033437,1.232733,1.126400,1.165125,1.033437
b,NCAA,000027,000135,000139,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=1,lane_width=4",1.175399,1.122525,1.162805,1.034118,1.175399,1.122525,1.162805,1.034118,1.175399,1.122525,1.162805,1.034118
b,NCAA,000028,000140,000144,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=0,lane_width=4",1.163776,1.129588,1.139490,1.033253,1.163776,1.129588,1.139490,1.033253,1.163776,1.129588,1.139490,1.033253
b,NCAA,000029,000145,000149,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;ncaa:arc_radius=5,corner_straight=4,court_length=3,lane_width=3",1.124780,1.159049,1.118209,1.031651,1.124780,1.159049,1.118209,1.031651,1.124780,1.159049,1.118209,1.031651
b,NCAA,000030,000150,000154,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;ncaa:arc_radius=5,corner_straight=5,court_length=1,lane_width=3",1.201316,1.147977,1.149062,1.033899,1.201316,1.147977,1.149062,1.033899,1.201316,1.147977,1.149062,1.033899
b,NCAA,000031,000155,000159,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=0,lane_width=5",1.131946,1.144439,1.135293,1.035000,1.131946,1.144439,1.135293,1.035000,1.131946,1.144439,1.135293,1.035000
b,NCAA,000032,000160,000164,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=0,lane_width=5",1.193877,1.124195,1.138657,1.032136,1.193877,1.124195,1.138657,1.032136,1.193877,1.124195,1.138657,1.032136
b,NCAA,000033,000165,000169,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=1,lane_width=5",1.112092,1.128698,1.164424,1.032262,1.112092,1.128698,1.164424,1.032262,1.112092,1.128698,1.164424,1.032262
b,NCAA,000034,000170,000174,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=1,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=4,corner_straight=5,court_length=1,lane_width=5",1.160165,1.120695,1.143633,1.032644,1.160165,1.120695,1.143633,1.032644,1.160165,1.120695,1.143633,1.032644
b,NCAA,000035,000175,000179,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=1,lane_width=4",1.200696,1.179230,1.163019,1.033510,1.200696,1.179230,1.163019,1.033510,1.200696,1.179230,1.163019,1.033510
b,NCAA,000036,000180,000184,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=2;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=0,lane_width=2",1.108814,1.161992,1.156332,1.033571,1.108814,1.161992,1.156332,1.033571,1.108814,1.161992,1.156332,1.033571
b,NCAA,000037,000185,000189,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=2,lane_width=4",1.150438,1.173994,1.145735,1.034180,1.150438,1.173994,1.145735,1.034180,1.150438,1.173994,1.145735,1.034180
b,NCAA,000038,000190,000194,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=2,lane_width=4",1.120563,1.142728,1.140347,1.033807,1.120563,1.142728,1.140347,1.033807,1.120563,1.142728,1.140347,1.033807
b,NCAA,000039,000195,000199,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=2;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=2,lane_width=3",1.174299,1.197269,1.175049,1.034258,1.174299,1.197269,1.175049,1.034258,1.174299,1.197269,1.175049,1.034258
