arm,true_template,frame_id,shot_id,scored_template,h00,h01,h02,h10,h11,h12,h20,h21,h22,cost,h00_repr,h01_repr,h02_repr,h10_repr,h11_repr,h12_repr,h20_repr,h21_repr,h22_repr,cost_repr
a,NBA,000113,000022,FIBA,14.850471,0.000000,-0.589020,0.000000,14.706026,-17.168238,-0.000127,-0.000095,1.007908,1.132912,14.850470542907715,0.0,-0.5890195965766907,0.0,14.706026077270508,-17.168237686157227,-0.00012696337944362313,-9.481763845542446e-05,1.0079084634780884,1.1329118995565142
a,NBA,000114,000022,FIBA,15.340757,0.000000,-188.484253,0.000000,14.599970,36.791214,-0.000003,-0.000090,1.002162,1.111938,15.340757369995117,0.0,-188.4842529296875,0.0,14.599969863891602,36.79121398925781,-3.098037268500775e-06,-9.012017835630104e-05,1.0021623373031616,1.111937984155882
a,NBA,000115,000023,FIBA,15.750525,0.000000,115.210236,0.000000,15.230049,-120.209221,0.000052,0.000310,0.988510,1.095031,15.75052547454834,0.0,115.21023559570312,0.0,15.230049133300781,-120.20922088623047,5.1800237997667864e-05,0.0003096764557994902,0.9885098338127136,1.0950314568450201
a,NBA,000116,000023,FIBA,11.376653,0.000000,-24.773287,0.000000,11.320984,141.580368,0.000252,0.000277,0.979948,1.133497,11.376652717590332,0.0,-24.773286819458008,0.0,11.32098388671875,141.5803680419922,0.00025165427359752357,0.00027715309988707304,0.9799478650093079,1.1334970050831505
a,NBA,000117,000023,FIBA,9.967414,0.000000,81.115601,0.000000,9.845424,159.198883,0.000081,-0.000047,0.996442,1.170238,9.967413902282715,0.0,81.1156005859375,0.0,9.845423698425293,159.19888305664062,8.069616160355508e-05,-4.741281009046361e-05,0.9964422583580017,1.1702376460015822
a,NBA,000118,000023,FIBA,11.339906,0.000000,-5.734651,0.000000,11.241706,19.873325,-0.000199,-0.000275,1.019680,1.184869,11.339905738830566,0.0,-5.734650611877441,0.0,11.241705894470215,19.87332534790039,-0.00019930700364056975,-0.00027533280081115663,1.0196796655654907,1.1848686331482028
a,NBA,000119,000023,FIBA,15.538842,0.000000,-20.402987,0.000000,15.054890,57.231480,0.000230,-0.000076,0.991775,1.114745,15.53884220123291,0.0,-20.402986526489258,0.0,15.054889678955078,57.23147964477539,0.00022963373339734972,-7.631358312210068e-05,0.9917752742767334,1.1147445908916567
a,NBA,000120,000024,FIBA,13.967760,0.000000,55.457676,0.000000,13.929839,82.060486,0.000192,-0.000264,0.997248,1.104718,13.96776008605957,0.0,55.45767593383789,0.0,13.929839134216309,82.06048583984375,0.00019175348279532045,-0.0002642375184223056,0.9972475171089172,1.10471778030719
a,NBA,000121,000024,FIBA,10.720505,0.000000,97.462601,0.000000,10.502799,120.918556,0.000039,-0.000307,1.005034,1.208045,10.720504760742188,0.0,97.46260070800781,0.0,10.502799034118652,120.9185562133789,3.8812118873465806e-05,-0.0003074374399147928,1.0050342082977295,1.2080453467009051
a,NBA,000122,000024,FIBA,13.373439,0.000000,187.207520,0.000000,13.372896,55.325771,-0.000253,0.000036,1.007767,1.088650,13.373438835144043,0.0,187.20751953125,0.0,13.372896194458008,55.32577133178711,-0.0002533445367589593,3.556664159987122e-05,1.0077673196792603,1.0886503652558548
a,NBA,000123,000024,FIBA,12.834579,0.000000,65.269035,0.000000,12.545661,108.496826,0.000343,-0.000302,0.990681,1.164286,12.834579467773438,0.0,65.26903533935547,0.0,12.545660972595215,108.496826171875,0.0003433580859564245,-0.000302109750919044,0.9906808733940125,1.1642860631684286
a,NBA,000124,000024,FIBA,11.586827,0.000000,54.605152,0.000000,11.521533,11.932912,0.000167,-0.000173,0.996796,1.256732,11.586827278137207,0.0,54.60515213012695,0.0,11.521533012390137,11.93291187286377,0.00016661126574035734,-0.00017258319712709635,0.9967961311340332,1.2567317332674464
a,NBA,000125,000025,FIBA,16.174717,0.000000,-252.799774,0.000000,16.163706,-138.489487,-0.000228,-0.000032,1.013575,1.200787,16.17471694946289,0.0,-252.79977416992188,0.0,16.163705825805664,-138.48948669433594,-0.00022814360272604972,-3.1840725569054484e-05,1.0135748386383057,1.2007865089340848
a,NBA,000126,000025,FIBA,10.012232,0.000000,229.583527,0.000000,9.974888,64.250587,0.000119,-0.000176,1.000341,1.150863,10.012231826782227,0.0,229.58352661132812,0.0,9.97488784790039,64.2505874633789,0.0001191416013170965,-0.0001762218016665429,1.0003410577774048,1.1508628268700376
a,NBA,000127,000025,FIBA,10.691139,0.000000,135.656937,0.000000,10.351994,80.101006,-0.000082,0.000135,1.000182,1.132355,10.691139221191406,0.0,135.6569366455078,0.0,10.351993560791016,80.10100555419922,-8.150827488861978e-05,0.00013548129936680198,1.0001819133758545,1.1323549967322006
a,NBA,000128,000025,FIBA,14.216923,0.000000,103.231644,0.000000,14.088249,-3.550525,0.000126,-0.000057,0.996721,1.081790,14.216922760009766,0.0,103.23164367675781,0.0,14.088249206542969,-3.550525188446045,0.00012572872219607234,-5.6880995543906465e-05,0.9967208504676819,1.0817900137575098
a,NBA,000129,000025,FIBA,9.838437,0.000000,252.922455,0.000000,9.651826,179.712341,0.000320,0.000077,0.985956,1.234506,9.8384370803833,0.0,252.92245483398438,0.0,9.651825904846191,179.71234130859375,0.0003202692896593362,7.726441253907979e-05,0.9859563112258911,1.2345056583052822
a,NBA,000130,000026,FIBA,16.433649,0.000000,52.061371,0.000000,16.349617,32.766521,0.000222,0.000106,0.989935,1.090777,16.43364906311035,0.0,52.061370849609375,0.0,16.34961700439453,32.76652145385742,0.0002222347684437409,0.00010561817180132493,0.9899352788925171,1.0907765447422064
a,NBA,000131,000026,FIBA,9.937959,0.000000,154.185471,0.000000,9.865588,47.178478,0.000092,-0.000246,1.003320,1.098763,9.937958717346191,0.0,154.1854705810547,0.0,9.865588188171387,47.1784782409668,9.161211346508935e-05,-0.0002459350507706404,1.0033197402954102,1.0987626664536987
a,NBA,000132,000026,FIBA,14.650569,0.000000,-69.624184,0.000000,13.988047,75.900215,0.000298,-0.000280,0.991241,1.174743,14.650568962097168,0.0,-69.62418365478516,0.0,13.988046646118164,75.90021514892578,0.000298373110126704,-0.00028033452690578997,0.991241455078125,1.1747434414870244
a,NBA,000133,000026,FIBA,16.346628,0.000000,70.825554,0.000000,16.140694,22.394058,-0.000327,0.000161,1.008010,1.103322,16.346628189086914,0.0,70.82555389404297,0.0,16.14069366455078,22.394058227539062,-0.00032680178992450237,0.00016104850510600954,1.0080103874206543,1.10332223206223
a,NBA,000134,000026,FIBA,11.039466,0.000000,234.670670,0.000000,10.999283,116.215363,0.000019,0.000159,0.995768,1.152175,11.03946590423584,0.0,234.67066955566406,0.0,10.999282836914062,116.21536254882812,1.943936695170123e-05,0.00015872005315031856,0.9957684278488159,1.1521750442137528
a,NBA,000135,000027,FIBA,13.623147,0.000000,-138.121902,0.000000,13.307054,108.733986,-0.000303,-0.000210,1.021279,1.110965,13.623147010803223,0.0,-138.1219024658203,0.0,13.307053565979004,108.7339859008789,-0.0003030927910003811,-0.00021009179181419313,1.021278977394104,1.110964932288345
a,NBA,000136,000027,FIBA,11.754462,0.000000,-34.151711,0.000000,11.722472,131.550690,-0.000109,0.000312,1.000170,1.116819,11.754462242126465,0.0,-34.151710510253906,0.0,11.722472190856934,131.55068969726562,-0.00010892331192735583,0.00031181040685623884,1.0001704692840576,1.1168192892983115
a,NBA,000137,000027,FIBA,10.337745,0.000000,194.235504,0.000000,9.997828,155.492950,0.000314,-0.000028,0.987012,1.166174,10.33774471282959,0.0,194.23550415039062,0.0,9.997828483581543,155.49295043945312,0.00031425399356521666,-2.752945692918729e-05,0.9870124459266663,1.1661738306976794
a,NBA,000138,000027,FIBA,10.207869,0.000000,64.383217,0.000000,10.028328,92.870537,0.000217,0.000183,0.982920,1.226440,10.207868576049805,0.0,64.38321685791016,0.0,10.028327941894531,92.87053680419922,0.00021653618023265153,0.00018280577205587178,0.9829201698303223,1.2264395574933038
a,NBA,000139,000027,FIBA,14.131006,0.000000,-72.371552,0.000000,13.521328,62.463791,-0.000308,-0.000157,1.018967,1.150786,14.131006240844727,0.0,-72.37155151367188,0.0,13.52132797241211,62.46379089355469,-0.0003079249581787735,-0.00015652438742108643,1.0189673900604248,1.1507862385958763
a,NBA,000140,000028,FIBA,14.215339,0.000000,66.432564,0.000000,13.945277,43.012615,-0.000058,-0.000208,1.007067,1.142580,14.215338706970215,0.0,66.43256378173828,0.0,13.945277214050293,43.01261520385742,-5.818776844535023e-05,-0.00020762751228176057,1.007067322731018,1.142580296195369
a,NBA,000141,000028,FIBA,15.335060,0.000000,-37.721195,0.000000,14.991750,87.603584,-0.000156,-0.000026,1.007364,1.135184,15.335060119628906,0.0,-37.721195220947266,0.0,14.99174976348877,87.60358428955078,-0.000156095513375476,-2.5616867787903175e-05,1.0073639154434204,1.135184144824657
a,NBA,000142,000028,FIBA,14.255972,0.000000,-90.166611,0.000000,14.144889,112.990723,-0.000069,-0.000139,1.005983,1.117407,14.255971908569336,0.0,-90.16661071777344,0.0,14.144888877868652,112.99072265625,-6.944842607481405e-05,-0.00013893700088374317,1.0059832334518433,1.1174068978352238
a,NBA,000143,000028,FIBA,13.500973,0.000000,70.888268,0.000000,13.293774,130.974792,0.000313,0.000017,0.986508,1.139174,13.500972747802734,0.0,70.88826751708984,0.0,13.293773651123047,130.97479248046875,0.00031291681807488203,1.749021976138465e-05,0.9865081906318665,1.1391740711099327
a,NBA,000144,000028,FIBA,11.114605,0.000000,137.669296,0.000000,10.854568,76.758141,-0.000127,-0.000189,1.010692,1.141518,11.114604949951172,0.0,137.66929626464844,0.0,10.854567527770996,76.75814056396484,-0.00012737387442030013,-0.00018912054656539112,1.0106916427612305,1.1415183727098224
a,NBA,000145,000029,FIBA,13.023266,0.000000,-87.800476,0.000000,12.715344,10.233864,-0.000018,-0.000343,1.010446,1.165279,13.023265838623047,0.0,-87.80047607421875,0.0,12.715344429016113,10.233863830566406,-1.8016538888332434e-05,-0.00034313948708586395,1.0104457139968872,1.1652794740905856
a,NBA,000146,000029,FIBA,12.407184,0.000000,42.342518,0.000000,12.167682,104.519676,0.000087,-0.000023,0.996285,1.208564,12.407183647155762,0.0,42.3425178527832,0.0,12.167681694030762,104.5196762084961,8.702849299879745e-05,-2.2725993403582834e-05,0.9962849617004395,1.208564352886823
a,NBA,000147,000029,FIBA,12.331969,0.000000,154.914124,0.000000,12.281566,-3.715685,0.000214,-0.000154,0.996150,1.127754,12.331969261169434,0.0,154.91412353515625,0.0,12.28156566619873,-3.715684652328491,0.0002136204275302589,-0.0001537366770207882,0.9961499571800232,1.127754388307351
a,NBA,000148,000029,FIBA,15.070465,0.000000,-53.378304,0.000000,15.031808,95.741989,0.000159,0.000273,0.987897,1.185024,15.070465087890625,0.0,-53.37830352783203,0.0,15.031807899475098,95.74198913574219,0.00015875845565460622,0.0002729736443143338,0.9878968000411987,1.1850235347411378
a,NBA,000149,000029,FIBA,13.001775,0.000000,165.215118,0.000000,13.001750,-55.307968,0.000191,0.000224,0.985894,1.079857,13.001774787902832,0.0,165.21511840820312,0.0,13.001749992370605,-55.30796813964844,0.00019060852355323732,0.00022371255909092724,0.9858936071395874,1.0798565476372948
a,NBA,000150,000030,FIBA,14.077120,0.000000,-21.546070,0.000000,14.026824,26.930021,-0.000236,0.000207,1.006186,1.092789,14.077119827270508,0.0,-21.546070098876953,0.0,14.026823997497559,26.930021286010742,-0.00023624105961062014,0.00020704408234450966,1.0061856508255005,1.0927894697241367
a,NBA,000151,000030,FIBA,12.239604,0.000000,169.909454,0.000000,12.223652,104.990311,-0.000039,-0.000077,1.003122,1.176320,12.239603996276855,0.0,169.90945434570312,0.0,12.223651885986328,104.99031066894531,-3.9287977415369824e-05,-7.731103687547147e-05,1.0031218528747559,1.1763200426070455
a,NBA,000152,000030,FIBA,10.166144,0.000000,259.887970,0.000000,9.740068,101.547203,0.000091,-0.000219,1.002429,1.169748,10.166144371032715,0.0,259.8879699707031,0.0,9.740068435668945,101.54720306396484,9.066887287190184e-05,-0.000219308101804927,1.0024292469024658,1.1697480799183135
a,NBA,000153,000030,FIBA,11.756823,0.000000,59.299995,0.000000,11.413390,81.275917,-0.000023,0.000219,0.995785,1.167296,11.75682258605957,0.0,59.29999542236328,0.0,11.413390159606934,81.27591705322266,-2.2750095013179816e-05,0.00021862964786123484,0.99578458070755,1.1672957069374097
a,NBA,000154,000030,FIBA,12.216524,0.000000,63.170250,0.000000,12.209623,-5.792463,-0.000025,0.000078,0.998852,1.178209,12.216524124145508,0.0,63.170249938964844,0.0,12.209623336791992,-5.792463302612305,-2.53779817285249e-05,7.831114635337144e-05,0.9988521337509155,1.1782088381352578
a,NBA,000155,000031,FIBA,11.830619,0.000000,34.050777,0.000000,11.302005,69.409981,0.000199,0.000092,0.987436,1.158929,11.830618858337402,0.0,34.050777435302734,0.0,11.30200481414795,69.40998077392578,0.00019901999621652067,9.220722859026864e-05,0.9874356985092163,1.1589292356980725
a,NBA,000156,000031,FIBA,10.795086,0.000000,80.454895,0.000000,10.794127,27.435881,0.000144,-0.000295,1.001615,1.143306,10.795085906982422,0.0,80.45489501953125,0.0,10.794126510620117,27.435880661010742,0.00014394162280950695,-0.0002945945307146758,1.0016154050827026,1.143305823621218
a,NBA,000157,000031,FIBA,10.304013,0.000000,143.654251,0.000000,10.284513,99.277122,0.000092,0.000233,0.989646,1.192330,10.3040132522583,0.0,143.6542510986328,0.0,10.284512519836426,99.2771224975586,9.208577830577269e-05,0.00023343543580267578,0.9896463751792908,1.1923298255377355
a,NBA,000158,000031,FIBA,10.479796,0.000000,34.451733,0.000000,10.212464,149.218323,-0.000254,0.000121,1.012180,1.133060,10.479796409606934,0.0,34.45173263549805,0.0,10.212464332580566,149.21832275390625,-0.0002541044959798455,0.00012126201909268275,1.012179970741272,1.13306028802164
a,NBA,000159,000031,FIBA,10.682228,0.000000,174.967255,0.000000,10.631592,143.369720,-0.000047,0.000101,1.000006,1.135209,10.682228088378906,0.0,174.96725463867188,0.0,10.631591796875,143.36972045898438,-4.739993528346531e-05,0.00010097515041707084,1.0000059604644775,1.135208629951297
a,NBA,000160,000032,FIBA,10.467481,0.000000,136.203690,0.000000,10.330189,80.531990,-0.000244,0.000133,1.008143,1.136091,10.467480659484863,0.0,136.2036895751953,0.0,10.330188751220703,80.53199005126953,-0.0002442304394207895,0.00013348662469070405,1.008143424987793,1.1360908740239537
a,NBA,000161,000032,FIBA,10.674829,0.000000,41.765972,0.000000,10.666772,165.293259,-0.000029,0.000097,0.999829,1.180126,10.674829483032227,0.0,41.76597213745117,0.0,10.66677188873291,165.2932586669922,-2.8619013392017223e-05,9.724689880385995e-05,0.9998287558555603,1.180125878350459
a,NBA,000162,000032,FIBA,14.748390,0.000000,-176.625626,0.000000,14.401337,-55.113190,0.000317,-0.000170,0.987345,1.112366,14.748390197753906,0.0,-176.62562561035156,0.0,14.401336669921875,-55.113189697265625,0.0003170397540088743,-0.0001699801068753004,0.9873449802398682,1.1123658469596696
a,NBA,000163,000032,FIBA,12.721524,0.000000,177.871811,0.000000,12.112019,97.140717,-0.000084,0.000226,0.998166,1.179573,12.721524238586426,0.0,177.87181091308594,0.0,12.112018585205078,97.14071655273438,-8.423876715824008e-05,0.0002255052386317402,0.9981660842895508,1.1795728820322666
a,NBA,000164,000032,FIBA,11.057261,0.000000,81.826668,0.000000,11.040426,110.005333,0.000197,-0.000065,0.991528,1.096502,11.05726146697998,0.0,81.82666778564453,0.0,11.040426254272461,110.00533294677734,0.00019682885613292456,-6.465152546297759e-05,0.9915279746055603,1.0965024355897484
a,NBA,000165,000033,FIBA,13.116390,0.000000,-131.549988,0.000000,12.865652,-16.969877,0.000012,0.000276,0.991230,1.090522,13.116390228271484,0.0,-131.54998779296875,0.0,12.865652084350586,-16.969877243041992,1.158877512352774e-05,0.000276049628155306,0.9912298917770386,1.0905217258303694
a,NBA,000166,000033,FIBA,12.073113,0.000000,-7.341254,0.000000,11.908385,48.404404,0.000139,0.000276,0.985348,1.158940,12.073113441467285,0.0,-7.341254234313965,0.0,11.908385276794434,48.40440368652344,0.00013862030755262822,0.0002759045164566487,0.9853480458259583,1.1589401253015128
a,NBA,000167,000033,FIBA,10.432308,0.000000,236.113693,0.000000,10.193718,161.497711,0.000241,0.000246,0.985895,1.207669,10.432308197021484,0.0,236.1136932373047,0.0,10.193717956542969,161.49771118164062,0.0002408500004094094,0.00024551947717554867,0.985894501209259,1.2076693118825694
a,NBA,000168,000033,FIBA,9.829657,0.000000,247.150146,0.000000,9.715622,171.817993,-0.000334,-0.000197,1.017185,1.127995,9.829656600952148,0.0,247.150146484375,0.0,9.715621948242188,171.8179931640625,-0.0003344518190715462,-0.00019715551752597094,1.0171853303909302,1.1279954167642772
a,NBA,000169,000033,FIBA,10.425107,0.000000,41.940083,0.000000,10.414967,72.827873,0.000146,-0.000188,0.996783,1.114036,10.4251070022583,0.0,41.94008255004883,0.0,10.414966583251953,72.82787322998047,0.00014630852092523128,-0.00018771571922115982,0.9967825412750244,1.11403635613596
a,NBA,000170,000034,FIBA,11.083812,0.000000,42.014248,0.000000,10.712020,76.943504,-0.000225,-0.000186,1.017060,1.108947,11.08381175994873,0.0,42.01424789428711,0.0,10.712019920349121,76.9435043334961,-0.000225286086788401,-0.00018566157086752355,1.017060399055481,1.1089471454288256
a,NBA,000171,000034,FIBA,15.581725,0.000000,-234.866196,0.000000,15.455134,-128.823792,0.000161,0.000266,0.982550,1.141212,15.581725120544434,0.0,-234.86619567871094,0.0,15.455134391784668,-128.82379150390625,0.00016082442016340792,0.0002662212064024061,0.9825500249862671,1.1412116197876916
a,NBA,000172,000034,FIBA,12.914164,0.000000,34.644714,0.000000,12.607050,-7.280360,0.000325,-0.000235,0.991634,1.116711,12.914163589477539,0.0,34.64471435546875,0.0,12.607049942016602,-7.280360221862793,0.0003246520063839853,-0.00023520126705989242,0.991633951663971,1.1167110277501193
a,NBA,000173,000034,FIBA,11.367530,0.000000,220.647385,0.000000,11.342833,92.862503,0.000061,0.000322,0.990163,1.218035,11.36752986907959,0.0,220.6473846435547,0.0,11.342832565307617,92.86250305175781,6.13472584518604e-05,0.0003216000914108008,0.9901627898216248,1.2180352196046742
a,NBA,000174,000034,FIBA,12.162088,0.000000,29.809744,0.000000,12.006918,138.128738,-0.000279,-0.000212,1.017935,1.156499,12.162088394165039,0.0,29.809743881225586,0.0,12.006917953491211,138.1287384033203,-0.00027935081743635237,-0.00021211606508586556,1.017935037612915,1.1564989112345812
a,NBA,000175,000035,FIBA,11.110656,0.000000,206.922806,0.000000,10.934058,48.111374,0.000106,0.000143,0.991794,1.120653,11.110655784606934,0.0,206.9228057861328,0.0,10.93405818939209,48.11137390136719,0.00010577208013273776,0.00014314422151073813,0.9917940497398376,1.1206526194300406
a,NBA,000176,000035,FIBA,11.332640,0.000000,138.304153,0.000000,11.113516,16.420803,0.000175,0.000246,0.984638,1.208935,11.332639694213867,0.0,138.3041534423828,0.0,11.113515853881836,16.42080307006836,0.00017534180369693786,0.0002458259405102581,0.9846377968788147,1.2089347675537174
