# prereg_sha256=7125552f4c772e15c05057a5beaf460b1dc152496007cd20ea14c521f893cc30 k_launch=18
event_id,ts,div,home,away,p_model,p_close,y,loss_model,loss_close,d
20250125-E1-norwich-swansea,2025-01-25T12:00:00,E1,Norwich,Swansea,0.5173348493158874,0.5089974360809134,1,0.23296564768491718,0.24108351777511672,0.008117870090199542
20250125-E1-preston-middlesbrough,2025-01-25T12:00:00,E1,Preston,Middlesbrough,0.4805893722994403,0.4743589833721686,1,0.2697874001682894,0.2762984783615401,0.006511078193250697
20250125-E1-qpr-sheffield_weds,2025-01-25T12:00:00,E1,QPR,Sheffield Weds,0.43666887332781684,0.4351145061323017,0,0.19067970493338496,0.1893246334467568,-0.0013550714866281677
20250125-E1-stoke-oxford,2025-01-25T12:00:00,E1,Stoke,Oxford,0.4597578713769989,0.45641026581532895,0,0.21137730029310908,0.20831033074161923,-0.0030669695514898565
20250125-E1-sunderland-plymouth,2025-01-25T12:00:00,E1,Sunderland,Plymouth,0.6020184096003305,0.5883838311620735,1,0.15838934629705032,0.1694278704488124,0.011038524151762097
20250125-E1-west_brom-portsmouth,2025-01-25T12:00:00,E1,West Brom,Portsmouth,0.4978467530811403,0.4910025639190866,1,0.25215788339115325,0.25907838993694354,0.006920506545790295
20250125-I1-como-atalanta,2025-01-25T12:00:00,I1,Como,Atalanta,0.5428399450381611,0.5307692168967493,1,0.20899531585271153,0.22017752781168992,0.011182211958978394
20250125-I1-empoli-bologna,2025-01-25T12:00:00,I1,Empoli,Bologna,0.3958302610658345,0.39454094234083437,0,0.15668159557544672,0.15566255518319358,-0.0010190403922531455
20250125-I1-napoli-juventus,2025-01-25T12:00:00,I1,Napoli,Juventus,0.37939681804406467,0.3795620395613585,1,0.38514830945383177,0.3849432627532613,-0.00020504670057047703
20250126-D1-hoffenheim-ein_frankfurt,2025-01-26T12:00:00,D1,Hoffenheim,Ein Frankfurt,0.664770780959269,0.6485849042015596,1,0.1123786292986584,0.12349256955502706,0.011113940256368665
20250126-D1-st_pauli-union_berlin,2025-01-26T12:00:00,D1,St Pauli,Union Berlin,0.4462312491792007,0.44416243009767054,1,0.3066598293856286,0.308955404114927,0.002295574729298422
20250126-I1-lazio-fiorentina,2025-01-26T12:00:00,I1,Lazio,Fiorentina,0.5275597844172208,0.5166240404528648,1,0.22319975729990285,0.23365231826811367,0.010452560968210817
20250126-I1-lecce-inter,2025-01-26T12:00:00,I1,Lecce,Inter,0.564769899166176,0.5498721350822321,1,0.18942524067182057,0.2026150947754283,0.013189854103607734
20250126-I1-milan-parma,2025-01-26T12:00:00,I1,Milan,Parma,0.7162597475930371,0.6953642455558685,1,0.080508530835967,0.09280294288574518,0.012294412049778186
20250126-I1-udinese-roma,2025-01-26T12:00:00,I1,Udinese,Roma,0.45578016696805584,0.45038166688557096,1,0.2961752266653171,0.3020803120954835,0.005905085430166435
20250127-E1-burnley-leeds,2025-01-27T12:00:00,E1,Burnley,Leeds,0.38392915838673636,0.3848039303769839,0,0.1474015986595477,0.1480740648335747,0.0006724661740269977
20250127-I1-genoa-monza,2025-01-27T12:00:00,I1,Genoa,Monza,0.3853387771844004,0.3863080757997362,0,0.148485973201969,0.1492339294280947,0.0007479562261257233
20250127-I1-venezia-verona,2025-01-27T12:00:00,I1,Venezia,Verona,0.5280449689632299,0.5191815827926664,0,0.2788314892473785,0.26954951591109827,-0.009281973336280225
20250128-E1-portsmouth-millwall,2025-01-28T12:00:00,E1,Portsmouth,Millwall,0.3443892897052504,0.34905660748693934,0,0.1186039828636869,0.12184051523029124,0.0032365323666043444
20250131-D1-werder_bremen-mainz,2025-01-31T12:00:00,D1,Werder Bremen,Mainz,0.553367628083873,0.5433673655574688,0,0.30621573181117157,0.2952480939528639,-0.010967637858307677
20250131-E1-blackburn-preston,2025-01-31T12:00:00,E1,Blackburn,Preston,0.36936968938533904,0.3728813578891007,1,0.3976945886659437,0.3932777912830182,-0.004416797382925497
20250131-I1-parma-lecce,2025-01-31T12:00:00,I1,Parma,Lecce,0.48353116242263755,0.4782608748675321,1,0.26674006018851204,0.27221171469399297,0.005471654505480927
20250201-D1-bayern_munich-holstein_kiel,2025-02-01T12:00:00,D1,Bayern Munich,Holstein Kiel,0.8568631243596391,0.8374455722650607,1,0.02048816516808415,0.026423941976233614,0.005935776808149464
20250201-D1-bochum-freiburg,2025-02-01T12:00:00,D1,Bochum,Freiburg,0.5043155917158036,0.4948717844478398,0,0.25433421604766115,0.24489808304258923,-0.009436133005071928
20250201-D1-heidenheim-dortmund,2025-02-01T12:00:00,D1,Heidenheim,Dortmund,0.6135679030713244,0.59701493422509,1,0.14932976553669336,0.16239696323760855,0.01306719770091519
20250201-D1-st_pauli-augsburg,2025-02-01T12:00:00,D1,St Pauli,Augsburg,0.4388865381517936,0.4354430399611867,0,0.1926213933708658,0.18961064105063966,-0.0030107523202261566
20250201-D1-stuttgart-m_gladbach,2025-02-01T12:00:00,D1,Stuttgart,M'gladbach,0.6542225449857243,0.6378896971615269,1,0.11956204839614945,0.1311238714217707,0.011561823025621254
20250201-D1-union_berlin-rb_leipzig,2025-02-01T12:00:00,D1,Union Berlin,RB Leipzig,0.5426799174137643,0.5319692944916741,0,0.29450149276421006,0.28299133028196943,-0.011510162482240627
20250201-E1-derby-sheffield_united,2025-02-01T12:00:00,E1,Derby,Sheffield United,0.43168554409639565,0.43147208705448853,0,0.18635240898180114,0.18616816190715613,-0.0001842470746450109
20250201-E1-hull-stoke,2025-02-01T12:00:00,E1,Hull,Stoke,0.46285094556693895,0.46015424763245444,1,0.2885291066783316,0.29143343634928126,0.002904329670949668
20250201-E1-leeds-cardiff,2025-02-01T12:00:00,E1,Leeds,Cardiff,0.5356626481103199,0.5282051167622903,1,0.21560917635992058,0.2225904118492841,0.006981235489363524
20250201-E1-millwall-qpr,2025-02-01T12:00:00,E1,Millwall,QPR,0.3255411034895824,0.3317972365419858,1,0.4548948030820503,0.44649493309292687,-0.008399869989123454
20250201-E1-oxford-bristol_city,2025-02-01T12:00:00,E1,Oxford,Bristol City,0.40161916949898213,0.4029850657749101,0,0.16129795730905214,0.16239696323760863,0.0010990059285564957
20250201-E1-plymouth-west_brom,2025-02-01T12:00:00,E1,Plymouth,West Brom,0.46527675708998545,0.46272493935648557,1,0.2859289465082025,0.2886644907894921,0.0027355442812895814
20250201-E1-portsmouth-burnley,2025-02-01T12:00:00,E1,Portsmouth,Burnley,0.3862101682812594,0.38916256620483053,0,0.1491582940838387,0.1514475029351291,0.0022892088512903863
20250201-E1-sheffield_weds-luton,2025-02-01T12:00:00,E1,Sheffield Weds,Luton,0.440291330330892,0.4387755089628354,0,0.19385645556454667,0.19252394726559524,-0.0013325082989514292
20250201-E1-swansea-coventry,2025-02-01T12:00:00,E1,Swansea,Coventry,0.4887644356847508,0.48329048898333016,0,0.23889067359023292,0.23356969674174638,-0.005320976848486536
20250201-E1-watford-norwich,2025-02-01T12:00:00,E1,Watford,Norwich,0.4992165658637368,0.49357325556433873,0,0.24921717963278267,0.24361455860838002,-0.005602621024402649
20250201-I1-atalanta-torino,2025-02-01T12:00:00,I1,Atalanta,Torino,0.48806296442284697,0.48337595954713525,0,0.2382054572412172,0.23365231826811372,-0.004553138973103471
20250201-I1-bologna-como,2025-02-01T12:00:00,I1,Bologna,Como,0.46844235542191104,0.46410256645383224,0,0.21943824035322804,0.21539119218903377,-0.004047048164194267
20250201-I1-monza-verona,2025-02-01T12:00:00,I1,Monza,Verona,0.42784769254501315,0.4267676871062029,0,0.18305364801609209,0.18213065875797788,-0.0009229892581142096
20250201-I1-udinese-venezia,2025-02-01T12:00:00,I1,Udinese,Venezia,0.5086898041328214,0.5025641000560833,1,0.24138570856304542,0.2474424745530143,0.006056765989968876
20250202-D1-ein_frankfurt-wolfsburg,2025-02-02T12:00:00,D1,Ein Frankfurt,Wolfsburg,0.5898343093546242,0.5768262000284481,0,0.34790451249184656,0.3327284650392592,-0.015176047452587382
20250202-D1-leverkusen-hoffenheim,2025-02-02T12:00:00,D1,Leverkusen,Hoffenheim,0.7499019985191046,0.7298969137033858,1,0.06254901034473798,0.0729556772269562,0.010406666882218224
20250202-I1-fiorentina-genoa,2025-02-02T12:00:00,I1,Fiorentina,Genoa,0.4944351985563172,0.4884910442267383,1,0.2555957684587905,0.2616414118362526,0.0060456433774621066
20250202-I1-juventus-empoli,2025-02-02T12:00:00,I1,Juventus,Empoli,0.5456105001669823,0.5358974335461678,1,0.20646981755849997,0.21539119218903371,0.008921374630533746
20250202-I1-milan-inter,2025-02-02T12:00:00,I1,Milan,Inter,0.5320319532073616,0.5229591772345044,0,0.2830579992336402,0.27348630105378974,-0.009571698179850485
20250202-I1-roma-napoli,2025-02-02T12:00:00,I1,Roma,Napoli,0.45993141536780774,0.4552429494414207,0,0.2115369068422349,0.2072461430161239,-0.004290763826110988
20250203-E1-middlesbrough-sunderland,2025-02-03T12:00:00,E1,Middlesbrough,Sunderland,0.49361727043677384,0.48843187227383444,1,0.25642346879990346,0.2617019493052544,0.005278480505350958
20250203-I1-cagliari-lazio,2025-02-03T12:00:00,I1,Cagliari,Lazio,0.5261591013171528,0.5166240404528648,1,0.22452519726456824,0.23365231826811367,0.00912712100354543
20250204-E1-burnley-oxford,2025-02-04T12:00:00,E1,Burnley,Oxford,0.4017764590700007,0.4029850657749101,0,0.16142432306282795,0.16239696323760863,0.0009726401747806868
20250204-E1-qpr-blackburn,2025-02-04T12:00:00,E1,QPR,Blackburn,0.42110558748724547,0.42065491062861343,1,0.3351187408384872,0.33564073257873983,0.0005219917402526364
20250205-E1-coventry-leeds,2025-02-05T12:00:00,E1,Coventry,Leeds,0.5137219523391551,0.5064267444356612,0,0.26391024431515314,0.2564680474797025,-0.007442196835450665
20250206-I1-fiorentina-inter,2025-02-06T12:00:00,I1,Fiorentina,Inter,0.5126906995138943,0.5051282155521601,1,0.23747035434025762,0.24489808304258928,0.00742772870233166
20250207-D1-bayern_munich-werder_bremen,2025-02-07T12:00:00,D1,Bayern Munich,Werder Bremen,0.8053099228640537,0.7845601324836842,1,0.03790422613520073,0.04641433651544772,0.008510110380246988
20250207-I1-como-juventus,2025-02-07T12:00:00,I1,Como,Juventus,0.46391221497573426,0.4603580620361509,1,0.2873901132522234,0.2912134212093787,0.0038233079571552975
20250208-D1-dortmund-stuttgart,2025-02-08T12:00:00,D1,Dortmund,Stuttgart,0.6620732528878833,0.6428571469118806,1,0.11419448641377646,0.12755101751192208,0.013356531098145621
20250208-D1-freiburg-heidenheim,2025-02-08T12:00:00,D1,Freiburg,Heidenheim,0.5460802101274541,0.5333333170312082,0,0.29820359589284445,0.28444442705551126,-0.013759168837333191
20250208-D1-hoffenheim-union_berlin,2025-02-08T12:00:00,D1,Hoffenheim,Union Berlin,0.5740620312824822,0.5594936737894266,1,0.18142315319520513,0.1940458234315361,0.012622670236330957
20250208-D1-m_gladbach-ein_frankfurt,2025-02-08T12:00:00,D1,M'gladbach,Ein Frankfurt,0.6602642686972661,0.6404761968286129,0,0.43594890451833557,0.4102097587040441,-0.025739145814291486
20250208-D1-mainz-augsburg,2025-02-08T12:00:00,D1,Mainz,Augsburg,0.4698761612235307,0.46291560445392754,0,0.22078360688616142,0.2142908568469451,-0.006492750039216316
20250208-D1-wolfsburg-leverkusen,2025-02-08T12:00:00,D1,Wolfsburg,Leverkusen,0.545339624478882,0.5321336608881827,0,0.297395306026768,0.28316623305025945,-0.01422907297650855
20250208-E1-norwich-derby,2025-02-08T12:00:00,E1,Norwich,Derby,0.4709054463079783,0.4666666829687918,0,0.22175193936251625,0.21777779299309485,-0.003974146369421394
20250208-E1-sheffield_united-portsmouth,2025-02-08T12:00:00,E1,Sheffield United,Portsmouth,0.4921180782407963,0.48586118062858236,1,0.2579440464498219,0.26433872558463517,0.006394679134813286
20250208-E1-sunderland-watford,2025-02-08T12:00:00,E1,Sunderland,Watford,0.5339375029867479,0.5256410166278315,1,0.21721425112222761,0.22501644510587726,0.007802193983649647
20250208-E1-west_brom-sheffield_weds,2025-02-08T12:00:00,E1,West Brom,Sheffield Weds,0.47360947648120416,0.4692307831032507,1,0.2770869832503919,0.28171596160518847,0.004628978354796587
20250208-I1-empoli-milan,2025-02-08T12:00:00,I1,Empoli,Milan,0.5670997446049714,0.5572519134910637,0,0.32160212033102376,0.310529695089452,-0.01107242524157176
20250208-I1-torino-genoa,2025-02-08T12:00:00,I1,Torino,Genoa,0.3566264046534188,0.3619047532546548,0,0.12718239249602403,0.1309750504283126,0.0037926579322885567
20250208-I1-verona-atalanta,2025-02-08T12:00:00,I1,Verona,Atalanta,0.5382721052938036,0.5295629692429306,1,0.21319264874981633,0.2213109999075279,0.008118351157711562
20250209-D1-holstein_kiel-bochum,2025-02-09T12:00:00,D1,Holstein Kiel,Bochum,0.5602614623545773,0.5459183834831397,1,0.19336998149053483,0.20619011445856497,0.01282013296803014
20250209-D1-rb_leipzig-st_pauli,2025-02-09T12:00:00,D1,RB Leipzig,St Pauli,0.5401390636913597,0.5280612132410017,0,0.2917502081253787,0.27884864492955874,-0.012901563195819976
20250209-E1-bristol_city-swansea,2025-02-09T12:00:00,E1,Bristol City,Swansea,0.4673774658376536,0.46272493935648557,0,0.21844169557282705,0.21411436950246324,-0.004327326070363818
20250209-I1-cagliari-parma,2025-02-09T12:00:00,I1,Cagliari,Parma,0.5458661691065801,0.5370843955460725,1,0.20623753636193326,0.2142908568469451,0.008053320485011839
20250209-I1-lazio-monza,2025-02-09T12:00:00,I1,Lazio,Monza,0.6085059923869621,0.5965346627411403,1,0.15326755799691735,0.1627842783694054,0.009516720372488047
20250209-I1-lecce-bologna,2025-02-09T12:00:00,I1,Lecce,Bologna,0.398268159779549,0.4009900921443529,0,0.15861752709418836,0.1607930539979366,0.002175526903748254
20250209-I1-napoli-udinese,2025-02-09T12:00:00,I1,Napoli,Udinese,0.4818963422630404,0.4808184172073337,0,0.23222408468649738,0.23118635032576562,-0.0010377343607317624
20250209-I1-venezia-roma,2025-02-09T12:00:00,I1,Venezia,Roma,0.5167497468767228,0.5115089557732617,0,0.2670303008971571,0.2616414118362526,-0.0053888890609045115
20250210-I1-inter-fiorentina,2025-02-10T12:00:00,I1,Inter,Fiorentina,0.5450480698342304,0.5358974335461678,1,0.20698125876155932,0.21539119218903371,0.008409933427474398
20250211-E1-coventry-qpr,2025-02-11T12:00:00,E1,Coventry,QPR,0.4368200787586837,0.4351145061323017,0,0.19081178120674266,0.1893246334467568,-0.001487147759985874
20250211-E1-derby-oxford,2025-02-11T12:00:00,E1,Derby,Oxford,0.3611807643223809,0.3645083820423815,0,0.13045154451649923,0.13286636057915474,0.002414816062655506
20250211-E1-norwich-preston,2025-02-11T12:00:00,E1,Norwich,Preston,0.4967048069934036,0.4910025639190866,0,0.2467156652903543,0.24108351777511672,-0.005632147515237579
20250211-E1-portsmouth-cardiff,2025-02-11T12:00:00,E1,Portsmouth,Cardiff,0.4795343525810452,0.4743589833721686,1,0.2708844901432318,0.2762984783615401,0.005413988218308297
20250211-E1-watford-leeds,2025-02-11T12:00:00,E1,Watford,Leeds,0.5350155553472862,0.5256410166278315,1,0.21621053376899269,0.22501644510587726,0.008805911336884575
20250212-E1-bristol_city-stoke,2025-02-12T12:00:00,E1,Bristol City,Stoke,0.4773043679004024,0.47179488323770963,0,0.22781945961680272,0.22259041184928405,-0.005229047767518674
20250212-E1-burnley-hull,2025-02-12T12:00:00,E1,Burnley,Hull,0.38460902443287814,0.3857493936655348,0,0.14792410167521025,0.14880259471332774,0.0008784930381174894
20250212-E1-plymouth-millwall,2025-02-12T12:00:00,E1,Plymouth,Millwall,0.3329507937376253,0.33796297701584155,1,0.44495464357526415,0.43829301980172714,-0.006661623773537018
20250212-E1-sheffield_united-middlesbrough,2025-02-12T12:00:00,E1,Sheffield United,Middlesbrough,0.49736160695114245,0.4910025639190866,1,0.25264535416673783,0.25907838993694354,0.006433035770205708
20250212-E1-sunderland-luton,2025-02-12T12:00:00,E1,Sunderland,Luton,0.4761941415272239,0.47179488323770963,0,0.22676086042484975,0.22259041184928405,-0.0041704485755656995
20250212-E1-swansea-sheffield_weds,2025-02-12T12:00:00,E1,Swansea,Sheffield Weds,0.4630573373174437,0.4589743660281633,0,0.21442209764352083,0.21065746867095445,-0.0037646289725663806
20250212-E1-west_brom-blackburn,2025-02-12T12:00:00,E1,West Brom,Blackburn,0.4465294206440209,0.443877544814177,0,0.19938852350068495,0.19702727479026172,-0.0023612487104232305
20250214-D1-augsburg-rb_leipzig,2025-02-14T12:00:00,D1,Augsburg,RB Leipzig,0.5125711481173669,0.5025641000560833,0,0.2627291818823557,0.2525706746651809,-0.010158507217174817
20250214-E1-qpr-derby,2025-02-14T12:00:00,E1,QPR,Derby,0.3758789574746716,0.37804877765117684,1,0.3895270757229028,0.38682332298119526,-0.0027037527417075324
20250214-I1-bologna-torino,2025-02-14T12:00:00,I1,Bologna,Torino,0.37544365734321744,0.37772396842829903,1,0.3900706251528165,0.3872274594686246,-0.002843165684191906
20250215-D1-bochum-dortmund,2025-02-15T12:00:00,D1,Bochum,Dortmund,0.6180474708947793,0.6024691392909897,0,0.38198267627943305,0.3629690637980259,-0.01901361248140715
20250215-D1-leverkusen-bayern_munich,2025-02-15T12:00:00,D1,Leverkusen,Bayern Munich,0.539434305311821,0.5295629692429306,0,0.29098936974724693,0.280436938393389,-0.010552431353857916
20250215-D1-st_pauli-freiburg,2025-02-15T12:00:00,D1,St Pauli,Freiburg,0.4207029474458303,0.4210526300064728,0,0.17699096998960906,0.1772853172353677,0.000294347245758636
20250215-D1-stuttgart-wolfsburg,2025-02-15T12:00:00,D1,Stuttgart,Wolfsburg,0.6601616281960089,0.6445497654430125,1,0.11549011895038772,0.12634486924661747,0.01085475029622976
20250215-D1-union_berlin-m_gladbach,2025-02-15T12:00:00,D1,Union Berlin,M'gladbach,0.5542972650546549,0.5447570505585794,1,0.1986509279377605,0.20724614301612387,0.00859521507836336
20250215-E1-blackburn-plymouth,2025-02-15T12:00:00,E1,Blackburn,Plymouth,0.48553456273904283,0.480719797338078,0,0.23574381161419353,0.2310915235527628,-0.004652288061430726
20250215-E1-cardiff-bristol_city,2025-02-15T12:00:00,E1,Cardiff,Bristol City,0.48853167025406485,0.48329048898333016,0,0.23866319284122636,0.23356969674174638,-0.005093496099479983
20250215-E1-hull-norwich,2025-02-15T12:00:00,E1,Hull,Norwich,0.5067964362879172,0.5,0,0.25684262783413286,0.25,-0.006842627834132864
20250215-E1-luton-sheffield_united,2025-02-15T12:00:00,E1,Luton,Sheffield United,0.4252567175281081,0.4242424196813096,0,0.18084327580278114,0.17998163065705242,-0.0008616451457287289
20250215-E1-middlesbrough-watford,2025-02-15T12:00:00,E1,Middlesbrough,Watford,0.5693536358621085,0.5586734731114938,0,0.32416356266940244,0.31211604955845906,-0.012047513110943375
20250215-E1-millwall-west_brom,2025-02-15T12:00:00,E1,Millwall,West Brom,0.3526709660889959,0.3562945335887036,0,0.12437681032214569,0.12694579466519185,0.0025689843430461573
20250215-E1-oxford-portsmouth,2025-02-15T12:00:00,E1,Oxford,Portsmouth,0.45740952613081237,0.45384613785753164,0,0.20922347459521431,0.20597631684819762,-0.003247157747016699
20250215-E1-preston-burnley,2025-02-15T12:00:00,E1,Preston,Burnley,0.3291265788536696,0.3348729776888123,0,0.10832430490792078,0.11213991118617178,0.0038156062782510047
20250215-E1-sheffield_weds-coventry,2025-02-15T12:00:00,E1,Sheffield Weds,Coventry,0.48046068843832385,0.4755784140475738,1,0.26992109625798044,0.2750179998128579,0.005096903554877463
20250215-E1-stoke-swansea,2025-02-15T12:00:00,E1,Stoke,Swansea,0.503587566223462,0.4974226675051053,1,0.24642530440794572,0.25258397513768405,0.00615867072973833
20250215-I1-atalanta-cagliari,2025-02-15T12:00:00,I1,Atalanta,Cagliari,0.5485010463913393,0.5384615337590022,0,0.3008533978923942,0.28994082333809706,-0.010912574554297116
20250215-I1-lazio-napoli,2025-02-15T12:00:00,I1,Lazio,Napoli,0.4051534621247796,0.40547262552967694,1,0.353842403622136,0.35346279899457567,-0.0003796046275603149
20250215-I1-milan-verona,2025-02-15T12:00:00,I1,Milan,Verona,0.6005370350266643,0.5885286710390415,0,0.36064473043861706,0.3463659966349803,-0.014278733803636756
20250216-D1-ein_frankfurt-holstein_kiel,2025-02-16T12:00:00,D1,Ein Frankfurt,Holstein Kiel,0.6673005718236934,0.6517647013944738,1,0.11068890950884139,0.12126782319487997,0.010578913686038582
20250216-D1-heidenheim-mainz,2025-02-16T12:00:00,D1,Heidenheim,Mainz,0.4966526581805581,0.4910485865665397,0,0.24666386287781428,0.24112871436899644,-0.005535148508817839
20250216-D1-werder_bremen-hoffenheim,2025-02-16T12:00:00,D1,Werder Bremen,Hoffenheim,0.6145159074836738,0.601485152970154,1,0.14859798558313553,0.15881408330322153,0.010216097720085998
20250216-I1-fiorentina-como,2025-02-16T12:00:00,I1,Fiorentina,Como,0.4537392707375679,0.4489795806655187,0,0.20587932580945997,0.201582663854585,-0.004296661954874964
20250216-I1-juventus-inter,2025-02-16T12:00:00,I1,Juventus,Inter,0.48253171603455497,0.4782608748675321,0,0.23283685697925238,0.2287334644290572,-0.0041033925501951785
20250216-I1-monza-lecce,2025-02-16T12:00:00,I1,Monza,Lecce,0.3829033516293454,0.3853658618847576,0,0.14661497668898613,0.14850684750618207,0.0018918708171959397
20250216-I1-parma-roma,2025-02-16T12:00:00,I1,Parma,Roma,0.5386946459717074,0.5282051167622903,0,0.29019192159858315,0.27900064537386476,-0.011191276224718383
20250216-I1-udinese-empoli,2025-02-16T12:00:00,I1,Udinese,Empoli,0.450977352835819,0.44670049870630696,1,0.3014258670991648,0.3061403381318494,0.004714471032684575
20250217-E1-leeds-sunderland,2025-02-17T12:00:00,E1,Leeds,Sunderland,0.513198444711112,0.5064267444356612,1,0.2369757542316803,0.24361455860838013,0.006638804376699836
20250217-I1-genoa-venezia,2025-02-17T12:00:00,I1,Genoa,Venezia,0.39643422778550125,0.398514847029846,0,0.1571600969598867,0.15881408330322158,0.0016539863433348845
20250218-E1-preston-millwall,2025-02-18T12:00:00,E1,Preston,Millwall,0.2922207050361822,0.29978117922193065,0,0.0853929404518434,0.08986875541569131,0.004475814963847913
20250219-E1-luton-plymouth,2025-02-19T12:00:00,E1,Luton,Plymouth,0.44090270092307354,0.4387755089628354,0,0.19439519168126124,0.19252394726559524,-0.0018712444156659958
20250221-D1-freiburg-werder_bremen,2025-02-21T12:00:00,D1,Freiburg,Werder Bremen,0.5121094914664697,0.5063938710936586,1,0.23803714831710684,0.2436470104939037,0.005609862176796848
20250221-E1-bristol_city-middlesbrough,2025-02-21T12:00:00,E1,Bristol City,Middlesbrough,0.4824011009216482,0.47803618128227493,1,0.26790862032712176,0.2724462280503902,0.004537607723268444
20250221-E1-burnley-sheffield_weds,2025-02-21T12:00:00,E1,Burnley,Sheffield Weds,0.3871458660051843,0.38916256620483053,1,0.3755901895545355,0.373122370525468,-0.0024678190290675084
20250221-I1-lecce-udinese,2025-02-21T12:00:00,I1,Lecce,Udinese,0.4031913098523079,0.4044664909646016,0,0.16256323234041975,0.16359314231321814,0.001029909972798393
20250222-D1-dortmund-union_berlin,2025-02-22T12:00:00,D1,Dortmund,Union Berlin,0.5927159971787164,0.5814536333364156,1,0.16588025895412736,0.1751810610472876,0.009300802093160226
20250222-D1-holstein_kiel-leverkusen,2025-02-22T12:00:00,D1,Holstein Kiel,Leverkusen,0.6493464156496017,0.6337349527718658,0,0.4216507675169853,0.4016199903647589,-0.020030777152226398
20250222-D1-m_gladbach-augsburg,2025-02-22T12:00:00,D1,M'gladbach,Augsburg,0.5117887548457416,0.5063938710936586,1,0.2383502198950714,0.2436470104939037,0.005296790598832285
20250222-D1-mainz-st_pauli,2025-02-22T12:00:00,D1,Mainz,St Pauli,0.45072605385972064,0.4489795806655187,0,0.20315397562795579,0.201582663854585,-0.001571311773370776
20250222-D1-wolfsburg-bochum,2025-02-22T12:00:00,D1,Wolfsburg,Bochum,0.6306236300044777,0.6170731601652681,0,0.39768616272002444,0.38077928499635066,-0.016906877723673774
20250222-E1-coventry-preston,2025-02-22T12:00:00,E1,Coventry,Preston,0.4694747542750566,0.4652956310805167,1,0.2814570363515116,0.28590876214158284,0.004451725790071248
20250222-E1-derby-millwall,2025-02-22T12:00:00,E1,Derby,Millwall,0.2955823928835274,0.3026315737876866,0,0.08736895098275195,0.09158586945321201,0.00421691847046006
20250222-E1-norwich-stoke,2025-02-22T12:00:00,E1,Norwich,Stoke,0.5145955813480404,0.5077319667606403,1,0.23561744964684686,0.2423278165493474,0.006710366902500542
20250222-E1-plymouth-cardiff,2025-02-22T12:00:00,E1,Plymouth,Cardiff,0.42164019188018004,0.42065491062861343,0,0.17778045140875504,0.17695055383596675,-0.0008298975727882851
20250222-E1-portsmouth-qpr,2025-02-22T12:00:00,E1,Portsmouth,QPR,0.43441134566108947,0.4329113968364933,1,0.3198905259168997,0.32158948383793723,0.001698957921037525
20250222-E1-sunderland-hull,2025-02-22T12:00:00,E1,Sunderland,Hull,0.483006283978136,0.47814910569282587,0,0.23329507036236777,0.22862656727484917,-0.004668503087518594
20250222-E1-swansea-blackburn,2025-02-22T12:00:00,E1,Swansea,Blackburn,0.4240706718233066,0.4242424196813096,1,0.3316945910540574,0.3314967912944332,-0.00019779975962419538
20250222-E1-west_brom-oxford,2025-02-22T12:00:00,E1,West Brom,Oxford,0.44394657996694564,0.4427480865089363,0,0.19708856586434767,0.19602586810732456,-0.0010626977570231122
20250222-I1-inter-genoa,2025-02-22T12:00:00,I1,Inter,Genoa,0.5473730015058206,0.5382653016229311,0,0.29961720277749104,0.28972953493122494,-0.009887667846266102
20250222-I1-parma-bologna,2025-02-22T12:00:00,I1,Parma,Bologna,0.4876468316615606,0.48337595954713525,0,0.23779943242955842,0.23365231826811372,-0.004147114161444698
20250222-I1-torino-milan,2025-02-22T12:00:00,I1,Torino,Milan,0.5342600477910687,0.5242966674722694,1,0.21691370308357757,0.2262936605779886,0.009379957494411034
20250222-I1-venezia-lazio,2025-02-22T12:00:00,I1,Venezia,Lazio,0.5000705588688374,0.4936061289063413,0,0.2500705638473914,0.24364701049390364,-0.006423553353487765
20250223-D1-bayern_munich-ein_frankfurt,2025-02-23T12:00:00,D1,Bayern Munich,Ein Frankfurt,0.7123562500761975,0.6940133122675632,1,0.08273892687022702,0.09362785306946776,0.010888926199240742
20250223-D1-hoffenheim-stuttgart,2025-02-23T12:00:00,D1,Hoffenheim,Stuttgart,0.6455031773579102,0.6280193208894188,0,0.41667435197915764,0.3944082674104068,-0.022266084568750844
20250223-D1-rb_leipzig-heidenheim,2025-02-23T12:00:00,D1,RB Leipzig,Heidenheim,0.6601972360638476,0.642004778158628,1,0.1154659183786485,0.12816057886125315,0.012694660482604647
20250223-E1-watford-luton,2025-02-23T12:00:00,E1,Watford,Luton,0.4363281053477492,0.43401015566312495,0,0.1903822155163565,0.18836481521872994,-0.002017400297626565
20250223-I1-cagliari-juventus,2025-02-23T12:00:00,I1,Cagliari,Juventus,0.4470742143472064,0.4489795806655187,0,0.19987535313417185,0.201582663854585,0.0017073107204131632
20250223-I1-como-napoli,2025-02-23T12:00:00,I1,Como,Napoli,0.403003856343292,0.40731706033499027,1,0.3564043955409807,0.3512730669699576,-0.005131328571023108
20250223-I1-empoli-atalanta,2025-02-23T12:00:00,I1,Empoli,Atalanta,0.5719315246323723,0.5634517757282387,1,0.1832426196035653,0.190574352114828,0.007331732511262706
20250223-I1-verona-fiorentina,2025-02-23T12:00:00,I1,Verona,Fiorentina,0.4106729893643661,0.41250000633299366,0,0.16865230419346475,0.1701562552247198,0.0015039510312550575
