frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,dribble_count,lineup_id,homography_valid,team_abbrev,ft_x,ft_y,dist_to_basket_ft,acceleration_mean_30,velocity_std_30,acceleration_mean_90,velocity_std_90,acceleration_mean_150,velocity_std_150,acceleration_std_90,defender_dist_mean_30,defender_dist_mean_90,defender_dist_mean_150,defender_dist_min_90,contested_fraction_90,off_ball_dist_mean_90,off_ball_dist_mean_150,off_ball_dist_std_90,paint_pressure_90,paint_pressure_opp_90,shot_selection_shift,velocity_ewma,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy,possessions_est,shots_per100,passes_per100,dribbles_per100,dist_per100_30,dist_per100_90,dist_per100_150,contest_arm_mean_30,jump_shot_flag,shot_quality_pose,bbref_bpm,bbref_vorp,bbref_ws,bbref_ws_per_48,hustle_deflections_pg,hustle_charges_pg,hustle_contested_shots,on_off_diff,on_court_net_rtg,synergy_iso_ppp,synergy_pnr_ppp,synergy_spotup_ppp,injury_status_multiplier,contract_year_flag,cap_hit_pct,contested_shot_pct,catch_and_shoot_pct,pull_up_pct,avg_defender_dist,elo_home,elo_away,elo_diff,opp_def_rtg_trend,home_away_pts_delta,home_away_reb_delta,home_away_ast_delta,drive_finish_rate,drive_foul_rate,drive_kickout_rate,drive_tov_rate
2706,90.2,9,white,3398,681,0.9982,0.398,0.0,0.0,0.0,paint,0,,,75.2,none,235.8,235.8,2446.0,1173.3,1,0,,,425.0,281.0,962.0,668.0,,,0.0,228.3,0.0,0,0,20,267,1.0,spot_up,0,0.0,24.0,,,1,2,0.0,5.1,half_court,,,0.0,0,unknown,-7.206140803533024,171.4857272139601,0.4714045207910317,,3.0,0,39,1,HOU,93.83,19.9,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.5,1254.4,1342.1,860.5,0.0,6.8,14.6,56.38,0.656,0.656,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.187,0,15,0,2,0.0,0.0,235.8,228.3,0.0,0.0,228.3,0.0,0.0,228.3,0.0,0.0,0.0,0,0.0,0,43,0.0,34.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2709,90.3,1,green,2790,1290,0.8196,0.7539,0.0,0.0,0.0,3pt_arc,0,,118.1,,none,,0.0,2099.5,675.5,0,1,,,1067.5108795166016,105.58584594726562,1299.4732513427734,688.3197326660156,,,0.0,633.4,0.0,0,0,20,268,0.933,spot_up,0,0.0,24.0,,,1,2,0.0,5.2,half_court,,,0.0,0,unknown,-7.283592111947179,171.21541024319615,0.0,Fred VanVleet,12.0,0,181,1,OKC,77.04,37.7,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,181.1,236.7,118.1,0.0,5.8,5.4,18.93,0.656,0.656,0.0,1.721,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.013,0,14,0,2,0.0,0.0,0.0,633.4,0.0,0.0,633.4,0.0,0.0,633.4,0.0,0.0,0.0,0,0.0,0,43,0.0,32.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9,1.5,5.2,0.119,0.05,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1773,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2709,90.3,4,green,1409,61,0.4139,0.0357,0.0,0.0,0.0,mid_range,0,,,,none,,0.0,2099.5,675.5,0,1,,,1126.6658096313477,1.9609375,1325.8122177124023,457.3248291015625,,,0.0,1486.0,0.0,0,0,20,268,0.867,spot_up,0,0.0,24.0,,,1,2,0.0,5.2,half_court,,,0.0,0,unknown,-7.283592111947179,171.21541024319615,0.0,,,0,181,1,OKC,38.91,1.78,40.89,0.0,0.0,-0.211,3.813,-0.318,9.025,2.333,1547.7,1549.0,1414.3,1459.1,0.0,25.8,16.4,103.53,0.656,0.656,0.0,3.179,0.0,0.0,0.0,0.0,0.7,22.02,63.3,0.044,3.16,60.0,474.6,0.04,0,14,0,2,0.0,0.0,0.0,1486.0,0.0,0.0,1486.8,0.25,0.022,1435.8,-0.29,0.013,0.0,0,0.0,0,43,0.0,32.6,0.0,0.0,147.2,1103.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2709,90.3,6,white,2676,1259,0.7861,0.7358,0.0,0.0,0.0,3pt_arc,0,,118.1,,none,,0.0,3033.0,987.0,1,0,,,285.0,-14.0,498.0,255.0,,,0.0,702.3,0.0,0,0,20,268,1.0,spot_up,0,0.0,24.0,,,1,2,0.0,5.2,half_court,,,0.0,0,unknown,-7.283592111947179,171.21541024319615,0.0,,,0,181,1,HOU,73.89,36.79,18.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.2,897.9,613.2,118.1,0.0,14.5,9.0,80.38,0.656,0.656,0.0,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.127,0,14,0,2,0.0,0.0,0.0,702.3,0.0,0.0,702.3,0.0,0.0,702.3,0.0,0.0,0.0,0,0.0,0,43,0.0,32.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2709,90.3,7,white,3390,715,0.9959,0.4179,0.0,0.0,0.0,paint,0,,,34.9,none,,0.0,3033.0,987.0,1,0,,,1946.7801513671875,364.2060852050781,2266.2540283203125,760.9936218261719,,,0.0,197.8,0.0,0,0,20,268,0.733,spot_up,0,0.0,24.0,,,1,2,0.0,5.2,half_court,,,0.0,0,unknown,-7.283592111947179,171.21541024319615,0.0,,3.0,0,181,1,HOU,93.61,20.9,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746.2,1201.6,1127.7,831.0,0.0,19.5,14.2,88.34,0.656,0.656,0.0,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.0,0.0,0.0,0.2,0,14,0,2,0.0,0.0,0.0,197.8,0.0,0.0,197.8,0.0,0.0,197.8,0.0,0.0,0.0,0,0.0,0,43,0.0,32.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2712,90.4,1,green,2790,1290,0.8196,0.7539,0.0,0.0,0.0,3pt_arc,0,,118.1,,none,,0.0,2099.5,675.5,0,1,,,1070.667007446289,137.70803833007812,1302.629379272461,720.4419250488281,,,0.0,633.4,0.0,0,0,20,269,0.867,spot_up,0,0.0,24.0,,,1,2,0.0,5.3,half_court,,,0.0,0,unknown,-5.045207351179383,171.16939606299832,0.0,Fred VanVleet,12.0,0,116,1,OKC,77.04,37.7,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.4,181.1,236.7,118.1,0.0,5.7,5.4,18.93,0.656,0.656,0.0,1.713,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.013,0,14,0,2,0.0,0.0,-217.3,633.4,0.0,0.0,633.4,0.0,0.0,633.4,0.0,0.0,0.0,0,0.0,0,43,0.0,32.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9,1.5,5.2,0.119,0.05,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1773,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2712,90.4,4,green,1409,61,0.4139,0.0357,0.0,0.0,0.0,mid_range,0,,,,none,,0.0,2099.5,675.5,0,1,,,1137.3583145141602,-28.74945068359375,1336.5047225952148,426.6144409179688,,,0.0,1486.0,0.0,0,0,20,269,0.8,spot_up,0,0.0,24.0,,,1,2,0.0,5.3,half_court,,,0.0,0,unknown,-5.045207351179383,171.16939606299832,0.0,,,0,116,1,OKC,38.91,1.78,40.89,0.0,0.0,-0.221,3.218,-0.3,9.026,2.33,1547.7,1549.7,1417.2,1489.9,0.0,25.2,16.2,103.5,0.656,0.656,0.0,3.165,0.0,0.0,0.0,0.0,0.48,22.02,43.4,0.044,3.16,60.0,474.3,0.04,0,14,0,2,0.0,0.0,-217.3,1486.0,0.0,0.0,1486.2,0.17,0.022,1437.3,-0.29,0.013,0.0,0,0.0,0,43,0.0,32.6,0.0,0.0,100.9,1103.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2712,90.4,6,white,2676,1259,0.7861,0.7358,0.0,0.0,0.0,3pt_arc,0,,118.1,,none,217.5,217.5,2443.3,1184.7,1,0,,,285.0,-15.0,488.0,247.0,,,0.0,702.3,0.0,0,0,20,269,1.0,spot_up,0,0.0,24.0,,,1,2,0.0,5.3,half_court,,,0.0,0,unknown,-5.045207351179383,171.16939606299832,0.0,,,0,116,1,HOU,73.89,36.79,18.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,897.9,613.2,118.1,0.0,14.5,9.0,80.38,0.656,0.656,0.0,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.127,0,14,0,2,0.0,0.0,217.3,702.3,0.0,0.0,702.3,0.0,0.0,702.3,0.0,0.0,0.0,0,0.0,0,43,0.0,32.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2712,90.4,7,white,3390,715,0.9959,0.4179,0.0,0.0,0.0,paint,0,,,34.9,none,217.5,217.5,2443.3,1184.7,1,0,,,2196.5733642578125,385.8495178222656,2516.047241210937,782.6370544433594,,,0.0,197.8,0.0,0,0,20,269,0.667,spot_up,0,0.0,24.0,,,1,2,0.0,5.3,half_court,,,0.0,0,unknown,-5.045207351179383,171.16939606299832,0.0,,3.0,0,116,1,HOU,93.61,20.9,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746.2,1201.6,1126.3,831.0,0.0,19.5,14.2,88.34,0.656,0.656,0.0,0.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.0,0.0,0.0,0.2,0,14,0,2,0.0,0.0,217.3,197.8,0.0,0.0,197.8,0.0,0.0,197.8,0.0,0.0,0.0,0,0.0,0,43,0.0,32.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2712,90.4,8,white,1264,1580,0.3713,0.9234,0.0,0.0,0.0,mid_range,0,,,,none,217.5,217.5,2443.3,1184.7,1,0,,,592.0,-10.0,959.0,643.0,,,0.0,1326.2,0.0,0,0,20,269,1.0,spot_up,0,0.0,24.0,,,1,2,0.0,5.3,half_court,,,0.0,0,unknown,-5.045207351179383,171.16939606299832,0.0,Fred VanVleet,5.0,0,116,1,HOU,34.9,46.17,36.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.8,1058.0,882.4,529.9,0.0,25.8,18.0,103.53,0.656,0.656,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0,14,0,2,0.0,0.0,217.3,1326.2,0.0,0.0,1326.2,0.0,0.0,1326.2,0.0,0.0,0.0,0,0.0,0,43,0.0,32.6,0.0,0.0,0.0,0.0,0.051,0,0.0,0.9,1.5,5.2,0.119,0.05,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1773,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2715,90.5,1,green,2790,1290,0.8196,0.7539,0.0,0.0,0.0,3pt_arc,0,,118.1,,none,,0.0,2099.5,675.5,0,1,,,1080.0,86.0,1295.0,663.0,,,0.0,633.4,0.0,0,0,20,270,1.0,spot_up,0,0.0,24.0,,,1,2,0.0,5.4,half_court,,,0.0,0,unknown,-14.65068448510324,171.1911528448327,0.4714045207910317,Fred VanVleet,12.0,0,116,1,OKC,77.04,37.7,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.4,181.1,236.7,118.1,0.0,5.5,5.4,18.89,0.656,0.656,0.0,1.706,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.013,0,13,0,2,0.0,0.0,-217.3,633.4,0.0,0.0,633.4,0.0,0.0,633.4,0.0,0.0,0.0,0,0.0,0,43,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9,1.5,5.2,0.119,0.05,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1773,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2715,90.5,4,green,1409,61,0.4139,0.0357,0.0,0.0,0.0,mid_range,0,,,,none,,0.0,2099.5,675.5,0,1,,,1148.0508193969729,-59.4598388671875,1347.1972274780271,395.904052734375,,,0.0,1486.0,0.0,0,0,20,270,0.733,spot_up,0,0.0,24.0,,,1,2,0.0,5.4,half_court,,,0.0,0,unknown,-14.65068448510324,171.1911528448327,0.4714045207910317,,,0,116,1,OKC,38.91,1.78,40.89,0.0,0.0,-0.238,2.321,-0.301,9.027,2.323,1547.7,1550.1,1417.2,1525.9,0.0,24.5,16.1,103.47,0.656,0.656,0.0,3.151,0.0,0.0,0.0,0.0,0.24,22.02,22.0,0.033,3.16,60.0,473.8,0.04,0,13,0,2,0.0,0.0,-217.3,1486.0,0.0,0.0,1486.0,0.08,0.011,1438.8,-0.3,0.013,0.0,0,0.0,0,43,0.0,30.2,0.0,0.0,51.2,1101.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2715,90.5,6,white,2676,1259,0.7861,0.7358,0.0,0.0,0.0,3pt_arc,0,,118.1,,none,217.5,217.5,2443.3,1184.7,1,0,,,285.0,-15.0,461.0,243.0,,,0.0,702.3,0.0,0,0,20,270,1.0,spot_up,0,0.0,24.0,,,1,2,0.0,5.4,half_court,,,0.0,0,unknown,-14.65068448510324,171.1911528448327,0.4714045207910317,,,0,116,1,HOU,73.89,36.79,18.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201.8,897.9,613.2,118.1,0.0,14.5,9.0,80.38,0.656,0.656,0.0,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.127,0,13,0,2,0.0,0.0,217.3,702.3,0.0,0.0,702.3,0.0,0.0,702.3,0.0,0.0,0.0,0,0.0,0,43,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2715,90.5,7,white,3390,715,0.9959,0.4179,0.0,0.0,0.0,paint,0,,,34.9,none,217.5,217.5,2443.3,1184.7,1,0,,,2446.366577148437,407.4929504394531,2765.8404541015625,804.2804870605469,,,0.0,197.8,0.0,0,0,20,270,0.6,spot_up,0,0.0,24.0,,,1,2,0.0,5.4,half_court,,,0.0,0,unknown,-14.65068448510324,171.1911528448327,0.4714045207910317,,3.0,0,116,1,HOU,93.61,20.9,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738.7,1199.2,1124.8,831.0,0.0,19.5,14.2,88.34,0.656,0.656,0.0,0.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.0,0.0,0.0,0.2,0,13,0,2,0.0,0.0,217.3,197.8,0.0,0.0,197.8,0.0,0.0,197.8,0.0,0.0,0.0,0,0.0,0,43,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2715,90.5,8,white,1264,1580,0.3713,0.9234,0.0,0.0,0.0,mid_range,0,,,,none,217.5,217.5,2443.3,1184.7,1,0,,,590.0,-3.0,954.0,664.0,,,0.0,1326.2,0.0,0,0,20,270,1.0,spot_up,0,0.0,24.0,,,1,2,0.0,5.4,half_court,,,0.0,0,unknown,-14.65068448510324,171.1911528448327,0.4714045207910317,Fred VanVleet,5.0,0,116,1,HOU,34.9,46.17,36.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.8,1069.1,889.0,529.9,0.0,25.8,18.0,103.53,0.656,0.656,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0,13,0,2,0.0,0.0,217.3,1326.2,0.0,0.0,1326.2,0.0,0.0,1326.2,0.0,0.0,0.0,0,0.0,0,43,0.0,30.2,0.0,0.0,0.0,0.0,0.051,0,0.0,0.9,1.5,5.2,0.119,0.05,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1773,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2718,90.6,1,green,2790,1290,0.8196,0.7539,0.0,0.0,0.0,3pt_arc,0,,118.1,,none,,0.0,2099.5,675.5,0,1,,,1068.0,-15.0,1294.0,669.0,,,0.0,633.4,0.0,0,0,20,271,1.0,spot_up,0,0.0,24.0,,,1,2,0.0,5.5,half_court,,,0.0,0,unknown,-7.994854528394632,171.11616325519162,0.3333333333333333,Fred VanVleet,12.0,0,39,1,OKC,77.04,37.7,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.6,181.1,236.7,118.1,0.0,5.2,5.4,18.83,0.656,0.656,0.0,1.698,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.013,0,13,0,2,0.0,0.0,-235.8,633.4,0.0,0.0,633.4,0.0,0.0,633.4,0.0,0.0,0.0,0,0.0,0,43,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9,1.5,5.2,0.119,0.05,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1773,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2718,90.6,4,green,1409,61,0.4139,0.0357,0.0,0.0,0.0,mid_range,0,,,,none,,0.0,2099.5,675.5,0,1,,,1158.7433242797852,-90.17022705078124,1357.8897323608398,365.1936645507813,,,0.0,1486.0,0.0,0,0,20,271,0.667,spot_up,0,0.0,24.0,,,1,2,0.0,5.5,half_court,,,0.0,0,unknown,-7.994854528394632,171.11616325519162,0.3333333333333333,,,0,39,1,OKC,38.91,1.78,40.89,0.0,0.0,-0.245,0.0,-0.343,9.026,2.321,1547.7,1550.1,1417.3,1525.9,0.0,23.9,15.8,103.43,0.656,0.656,0.0,3.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,3.11,60.0,467.2,0.04,0,13,0,2,0.0,0.0,-235.8,1486.0,0.0,0.0,1486.0,0.0,0.0,1440.2,-0.25,0.013,0.0,0,0.0,0,43,0.0,30.2,0.0,0.0,0.0,1086.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2718,90.6,6,white,2676,1259,0.7861,0.7358,0.0,0.0,0.0,3pt_arc,0,,118.1,,none,235.8,235.8,2446.0,1173.3,1,0,,,287.0,-15.0,438.0,240.0,,,0.0,702.3,0.0,0,0,20,271,1.0,spot_up,0,0.0,24.0,,,1,2,0.0,5.5,half_court,,,0.0,0,unknown,-7.994854528394632,171.11616325519162,0.3333333333333333,,,0,39,1,HOU,73.89,36.79,18.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.6,897.9,613.2,118.1,0.0,14.5,9.0,80.38,0.656,0.656,0.0,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.127,0,13,0,2,0.0,0.0,235.8,702.3,0.0,0.0,702.3,0.0,0.0,702.3,0.0,0.0,0.0,0,0.0,0,43,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2718,90.6,8,white,1264,1580,0.3713,0.9234,0.0,0.0,0.0,mid_range,0,,,,none,235.8,235.8,2446.0,1173.3,1,0,,,587.0,3.0,945.0,541.0,,,0.0,1326.2,0.0,0,0,20,271,1.0,spot_up,0,0.0,24.0,,,1,2,0.0,5.5,half_court,,,0.0,0,unknown,-7.994854528394632,171.11616325519162,0.3333333333333333,Fred VanVleet,5.0,0,39,1,HOU,34.9,46.17,36.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.8,1080.1,895.7,529.9,0.0,25.8,18.0,103.53,0.656,0.656,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0,13,0,2,0.0,0.0,235.8,1326.2,0.0,0.0,1326.2,0.0,0.0,1326.2,0.0,0.0,0.0,0,0.0,0,43,0.0,30.2,0.0,0.0,0.0,0.0,0.051,0,0.0,0.9,1.5,5.2,0.119,0.05,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1773,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2718,90.6,9,white,3398,681,0.9982,0.398,0.0,0.0,0.0,paint,0,,,75.2,none,235.8,235.8,2446.0,1173.3,1,0,,,286.0,187.0,723.0,667.0,,,0.0,228.3,0.0,0,0,20,271,1.0,spot_up,0,0.0,24.0,,,1,2,0.0,5.5,half_court,,,0.0,0,unknown,-7.994854528394632,171.11616325519162,0.3333333333333333,,3.0,0,39,1,HOU,93.83,19.9,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.5,1252.0,1338.7,860.5,0.0,6.8,14.6,56.38,0.656,0.656,0.0,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.187,0,13,0,2,0.0,0.0,235.8,228.3,0.0,0.0,228.3,0.0,0.0,228.3,0.0,0.0,0.0,0,0.0,0,43,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2721,90.7,1,green,2790,1290,0.8196,0.7539,0.0,0.0,0.0,3pt_arc,0,,118.1,,none,,0.0,2099.5,675.5,0,1,,,1070.8763961791992,10.331878662109377,1294.3086624145508,646.1256408691406,,,0.0,633.4,0.0,0,0,20,272,0.933,spot_up,0,0.0,24.0,,,1,2,0.0,5.6,half_court,,,0.0,0,unknown,-13.069317896309633,171.2044642857154,0.3333333333333333,Fred VanVleet,12.0,0,116,1,OKC,77.04,37.7,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.9,181.1,236.7,118.1,0.0,5.0,5.4,18.76,0.656,0.656,0.0,1.691,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.013,0,12,0,2,0.0,0.0,-217.3,633.4,0.0,0.0,633.4,0.0,0.0,633.4,0.0,0.0,0.0,0,0.0,0,43,0.0,27.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9,1.5,5.2,0.119,0.05,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1773,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
2721,90.7,4,green,1409,61,0.4139,0.0357,0.0,0.0,0.0,mid_range,0,,,,none,,0.0,2099.5,675.5,0,1,,,1169.4358291625977,-120.880615234375,1368.5822372436523,334.4832763671875,,,0.0,1486.0,0.0,0,0,20,272,0.6,spot_up,0,0.0,24.0,,,1,2,0.0,5.6,half_court,,,0.0,0,unknown,-13.069317896309633,171.2044642857154,0.3333333333333333,,,0,116,1,OKC,38.91,1.78,40.89,0.0,0.0,0.0,0.0,-0.338,9.026,0.0,1547.7,1550.1,1420.2,1525.9,0.0,23.9,15.8,103.43,0.656,0.656,0.0,3.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,3.07,60.0,461.2,0.04,0,12,0,2,0.0,0.0,-217.3,1486.0,0.0,0.0,1486.0,0.0,0.0,1441.5,-0.21,0.013,0.0,0,0.0,0,43,0.0,27.9,0.0,0.0,0.0,1072.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
