section,frame,team,bbox_x1_milli_px,bbox_y1_milli_px,bbox_x2_milli_px,bbox_y2_milli_px,signature_kind,sig_h,sig_s,sig_v,baseline_slot,baseline_instance_id,candidate_instance_id,baseline_assoc_ms_section,baseline_route_wall_ms_section,candidate_assoc_ms_section_fix1c_rerun
nba_0081,000684,green,1195000,115000,1281000,305000,hsv,000129,000156,000116,000004,000044,000007,20867045,362597087,021964
nba_0081,000684,green,1139000,108000,1231000,238000,hsv,000128,000167,000096,000002,000011,000006,20867045,362597087,021964
nba_0081,000684,white,367000,041000,602000,668000,hsv,000136,000128,000166,000008,000063,000002,20867045,362597087,021964
nba_0081,000687,green,955000,058000,1237000,671000,hsv,000135,000148,000125,000000,000001,000001,20867045,362597087,021964
nba_0081,000687,green,736000,088000,972000,667000,hsv,000138,000114,000199,000003,000041,000009,20867045,362597087,021964
nba_0081,000687,green,572000,064000,781000,667000,hsv,000144,000126,000136,000001,000002,000002,20867045,362597087,021964
nba_0081,000687,green,1198000,118000,1282000,305000,hsv,000128,000157,000115,000004,000044,000007,20867045,362597087,021964
nba_0081,000687,green,1143000,110000,1233000,241000,hsv,000127,000167,000096,000002,000011,000006,20867045,362597087,021964
nba_0081,000687,white,369000,040000,605000,668000,hsv,000137,000128,000166,000008,000063,000002,20867045,362597087,021964
nba_0081,000687,white,294000,114000,352000,219000,hsv,000137,000169,000060,000009,000064,000004,20867045,362597087,021964
nba_0081,000690,green,957000,055000,1241000,671000,hsv,000135,000149,000124,000000,000001,000001,20867045,362597087,021964
nba_0081,000690,green,740000,085000,972000,669000,hsv,000138,000114,000198,000003,000041,000009,20867045,362597087,021964
nba_0081,000690,green,574000,064000,782000,667000,hsv,000144,000126,000135,000001,000002,000002,20867045,362597087,021964
nba_0081,000690,green,1197000,116000,1283000,305000,hsv,000128,000158,000112,000004,000044,000007,20867045,362597087,021964
nba_0081,000690,green,1145000,109000,1235000,240000,hsv,000127,000168,000094,000002,000011,000006,20867045,362597087,021964
nba_0081,000690,white,373000,039000,608000,669000,hsv,000136,000129,000166,000008,000063,000002,20867045,362597087,021964
nba_0081,000690,white,296000,112000,353000,218000,hsv,000137,000174,000057,000009,000064,000004,20867045,362597087,021964
nba_0081,000690,white,321000,106000,378000,216000,hsv,000139,000143,000116,000007,000056,000005,20867045,362597087,021964
nba_0081,000693,green,958000,057000,1244000,671000,hsv,000135,000148,000124,000000,000001,000001,20867045,362597087,021964
nba_0081,000693,green,740000,085000,972000,668000,hsv,000138,000114,000199,000003,000041,000009,20867045,362597087,021964
nba_0081,000693,green,576000,065000,782000,668000,hsv,000144,000125,000135,000001,000002,000002,20867045,362597087,021964
nba_0081,000693,green,1199000,117000,1281000,306000,hsv,000127,000158,000111,000004,000044,000007,20867045,362597087,021964
nba_0081,000693,green,1147000,110000,1237000,242000,hsv,000127,000166,000094,000002,000011,000006,20867045,362597087,021964
nba_0081,000693,white,320000,104000,377000,215000,hsv,000140,000145,000114,000007,000056,000005,20867045,362597087,021964
nba_0081,000696,green,957000,060000,1247000,672000,hsv,000135,000149,000124,000000,000001,000001,20867045,362597087,021964
nba_0081,000696,green,578000,066000,784000,668000,hsv,000144,000125,000135,000001,000002,000002,20867045,362597087,021964
nba_0081,000696,green,740000,084000,971000,668000,hsv,000138,000114,000199,000003,000041,000009,20867045,362597087,021964
nba_0081,000696,green,1198000,117000,1282000,308000,hsv,000127,000157,000112,000004,000044,000007,20867045,362597087,021964
nba_0081,000696,green,1147000,109000,1237000,238000,hsv,000128,000167,000094,000002,000011,000006,20867045,362597087,021964
nba_0081,000696,white,383000,037000,609000,670000,hsv,000136,000129,000166,000008,000063,000002,20867045,362597087,021964
nba_0081,000696,white,322000,104000,378000,214000,hsv,000139,000146,000116,000007,000056,000005,20867045,362597087,021964
nba_0081,000699,green,958000,060000,1248000,672000,hsv,000135,000149,000124,000000,000001,000001,20867045,362597087,021964
nba_0081,000699,green,580000,067000,786000,668000,hsv,000144,000125,000136,000001,000002,000002,20867045,362597087,021964
nba_0081,000699,green,742000,084000,971000,668000,hsv,000138,000114,000199,000003,000041,000009,20867045,362597087,021964
nba_0081,000699,green,383000,037000,608000,670000,hsv,000136,000129,000167,000002,000012,000010,20867045,362597087,021964
nba_0081,000699,green,1197000,116000,1283000,307000,hsv,000126,000158,000109,000004,000044,000007,20867045,362597087,021964
nba_0081,000702,green,958000,059000,1249000,671000,hsv,000135,000149,000123,000000,000001,000001,20867045,362597087,021964
nba_0081,000702,green,581000,067000,788000,669000,hsv,000144,000124,000136,000001,000002,000002,20867045,362597087,021964
nba_0081,000702,green,740000,084000,971000,668000,hsv,000138,000114,000198,000003,000041,000009,20867045,362597087,021964
nba_0081,000702,green,1198000,114000,1282000,306000,hsv,000127,000159,000108,000004,000044,000007,20867045,362597087,021964
nba_0081,000702,white,384000,037000,611000,670000,hsv,000136,000129,000167,000008,000063,000002,20867045,362597087,021964
nba_0081,000705,green,958000,058000,1252000,671000,hsv,000135,000149,000123,000000,000001,000001,20867045,362597087,021964
nba_0081,000705,green,584000,067000,793000,668000,hsv,000144,000124,000137,000001,000002,000002,20867045,362597087,021964
nba_0081,000705,green,744000,083000,972000,668000,hsv,000138,000115,000198,000003,000041,000009,20867045,362597087,021964
nba_0081,000705,green,1197000,113000,1283000,304000,hsv,000127,000160,000107,000004,000044,000007,20867045,362597087,021964
nba_0081,000705,white,386000,038000,616000,670000,hsv,000136,000129,000168,000008,000063,000002,20867045,362597087,021964
nba_0081,000708,green,958000,058000,1250000,671000,hsv,000135,000148,000123,000000,000001,000001,20867045,362597087,021964
nba_0081,000708,green,584000,066000,793000,669000,hsv,000144,000124,000137,000001,000002,000002,20867045,362597087,021964
nba_0081,000708,green,743000,084000,972000,669000,hsv,000138,000114,000198,000003,000041,000009,20867045,362597087,021964
nba_0081,000708,green,1197000,111000,1283000,306000,hsv,000126,000159,000107,000004,000044,000007,20867045,362597087,021964
nba_0081,000708,white,386000,036000,614000,669000,hsv,000136,000129,000167,000008,000063,000002,20867045,362597087,021964
nba_0081,000711,green,956000,057000,1248000,670000,hsv,000135,000149,000123,000000,000001,000001,20867045,362597087,021964
nba_0081,000711,green,584000,066000,793000,668000,hsv,000144,000125,000137,000001,000002,000002,20867045,362597087,021964
nba_0081,000711,green,1195000,112000,1277000,306000,hsv,000126,000161,000104,000004,000044,000007,20867045,362597087,021964
nba_0081,000711,white,385000,036000,614000,669000,hsv,000136,000129,000167,000008,000063,000002,20867045,362597087,021964
nba_0081,000711,white,744000,085000,971000,668000,hsv,000138,000114,000198,000007,000057,000006,20867045,362597087,021964
nba_0081,000714,green,951000,058000,1245000,670000,hsv,000135,000149,000124,000000,000001,000001,20867045,362597087,021964
nba_0081,000714,green,585000,066000,793000,669000,hsv,000144,000125,000136,000001,000002,000002,20867045,362597087,021964
nba_0081,000714,green,744000,085000,971000,669000,hsv,000138,000114,000197,000003,000041,000009,20867045,362597087,021964
nba_0081,000714,green,1192000,115000,1276000,306000,hsv,000126,000160,000104,000004,000044,000007,20867045,362597087,021964
nba_0081,000714,white,385000,037000,614000,669000,hsv,000136,000129,000167,000008,000063,000002,20867045,362597087,021964
nba_0081,000717,green,584000,064000,792000,669000,hsv,000144,000125,000136,000001,000002,000002,20867045,362597087,021964
nba_0081,000717,green,950000,059000,1244000,669000,hsv,000135,000150,000123,000000,000001,000001,20867045,362597087,021964
nba_0081,000717,green,744000,085000,969000,669000,hsv,000138,000114,000197,000003,000041,000009,20867045,362597087,021964
nba_0081,000717,green,1191000,113000,1277000,307000,hsv,000126,000159,000106,000004,000044,000007,20867045,362597087,021964
nba_0081,000717,white,385000,036000,611000,668000,hsv,000136,000129,000167,000008,000063,000002,20867045,362597087,021964
nba_0081,000720,green,583000,063000,789000,670000,hsv,000144,000126,000135,000001,000002,000002,20867045,362597087,021964
nba_0081,000720,green,941000,059000,1235000,669000,hsv,000135,000150,000123,000000,000001,000001,20867045,362597087,021964
nba_0081,000720,green,744000,084000,968000,669000,hsv,000138,000115,000197,000003,000041,000009,20867045,362597087,021964
nba_0081,000720,green,1191000,115000,1277000,307000,hsv,000127,000157,000109,000004,000044,000007,20867045,362597087,021964
nba_0081,000720,green,1135000,109000,1221000,242000,hsv,000127,000163,000093,000002,000013,000006,20867045,362597087,021964
nba_0081,000720,white,384000,035000,611000,669000,hsv,000136,000129,000167,000008,000063,000002,20867045,362597087,021964
nba_0081,000723,green,925000,061000,1227000,669000,hsv,000136,000149,000125,000000,000001,000001,20867045,362597087,021964
nba_0081,000723,green,582000,063000,788000,670000,hsv,000144,000126,000135,000001,000002,000002,20867045,362597087,021964
nba_0081,000723,green,742000,083000,967000,669000,hsv,000138,000115,000196,000003,000041,000009,20867045,362597087,021964
nba_0081,000723,green,1187000,116000,1277000,304000,hsv,000127,000157,000110,000004,000044,000007,20867045,362597087,021964
nba_0081,000723,green,1128000,110000,1218000,238000,hsv,000127,000162,000094,000002,000013,000006,20867045,362597087,021964
nba_0081,000723,white,384000,036000,608000,670000,hsv,000136,000129,000167,000008,000063,000002,20867045,362597087,021964
nba_0081,000726,green,923000,058000,1215000,669000,hsv,000136,000148,000124,000000,000001,000001,20867045,362597087,021964
nba_0081,000726,green,744000,082000,966000,669000,hsv,000138,000115,000196,000003,000041,000009,20867045,362597087,021964
nba_0081,000726,green,580000,063000,784000,668000,hsv,000144,000126,000134,000001,000002,000002,20867045,362597087,021964
nba_0081,000726,green,1183000,114000,1269000,303000,hsv,000128,000160,000107,000004,000044,000007,20867045,362597087,021964
nba_0081,000726,green,1237000,111000,1295000,303000,hsv,000127,000154,000110,000002,000013,000011,20867045,362597087,021964
nba_0081,000726,white,383000,036000,605000,669000,hsv,000136,000129,000167,000008,000063,000002,20867045,362597087,021964
nba_0081,000729,green,738000,079000,964000,669000,hsv,000138,000116,000195,000003,000041,000009,20867045,362597087,021964
nba_0081,000729,green,576000,061000,779000,670000,hsv,000144,000127,000133,000001,000002,000002,20867045,362597087,021964
nba_0081,000729,green,917000,058000,1195000,671000,hsv,000136,000146,000124,000000,000001,000001,20867045,362597087,021964
nba_0081,000729,green,1176000,113000,1268000,303000,hsv,000129,000159,000113,000004,000044,000007,20867045,362597087,021964
nba_0081,000729,green,1123000,107000,1213000,291000,hsv,000125,000165,000087,000002,000013,000006,20867045,362597087,021964
nba_0081,000729,white,380000,031000,604000,670000,hsv,000136,000129,000166,000008,000063,000002,20867045,362597087,021964
nba_0081,000732,green,736000,079000,962000,670000,hsv,000138,000116,000196,000003,000041,000009,20867045,362597087,021964
nba_0081,000732,green,573000,059000,776000,670000,hsv,000145,000127,000134,000001,000002,000002,20867045,362597087,021964
nba_0081,000732,green,908000,057000,1186000,671000,hsv,000136,000144,000126,000000,000001,000001,20867045,362597087,021964
nba_0081,000732,green,1114000,107000,1208000,297000,hsv,000126,000167,000086,000002,000013,000006,20867045,362597087,021964
nba_0081,000732,green,1175000,112000,1265000,306000,hsv,000130,000155,000118,000004,000044,000007,20867045,362597087,021964
nba_0081,000732,white,375000,029000,601000,669000,hsv,000136,000129,000167,000008,000063,000002,20867045,362597087,021964
nba_0081,000735,green,734000,078000,960000,670000,hsv,000138,000116,000197,000003,000041,000009,20867045,362597087,021964
nba_0081,000735,green,572000,058000,774000,670000,hsv,000145,000126,000134,000001,000002,000002,20867045,362597087,021964
nba_0081,000735,green,906000,056000,1169000,672000,hsv,000136,000142,000125,000000,000001,000001,20867045,362597087,021964
nba_0081,000735,green,1175000,113000,1261000,303000,hsv,000129,000156,000115,000004,000044,000007,20867045,362597087,021964
nba_0081,000735,green,1225000,108000,1295000,303000,hsv,000128,000155,000103,000002,000013,000011,20867045,362597087,021964
nba_0081,000735,white,371000,028000,601000,669000,hsv,000137,000129,000167,000008,000063,000002,20867045,362597087,021964
nba_0081,000738,green,733000,082000,957000,668000,hsv,000138,000115,000198,000003,000041,000009,20867045,362597087,021964
nba_0081,000738,green,903000,061000,1157000,670000,hsv,000136,000141,000125,000000,000001,000001,20867045,362597087,021964
nba_0081,000738,green,570000,058000,771000,670000,hsv,000145,000126,000134,000001,000002,000002,20867045,362597087,021964
nba_0081,000738,green,1169000,114000,1259000,303000,hsv,000129,000155,000120,000004,000044,000007,20867045,362597087,021964
nba_0081,000738,green,1223000,109000,1293000,307000,hsv,000128,000153,000106,000002,000013,000011,20867045,362597087,021964
nba_0081,000738,white,368000,028000,602000,669000,hsv,000137,000129,000167,000008,000063,000002,20867045,362597087,021964
nba_0081,000741,green,901000,062000,1149000,670000,hsv,000136,000140,000125,000000,000001,000001,20867045,362597087,021964
nba_0081,000741,green,568000,058000,768000,670000,hsv,000145,000126,000134,000001,000002,000002,20867045,362597087,021964
nba_0081,000741,green,729000,081000,954000,669000,hsv,000138,000115,000197,000003,000041,000009,20867045,362597087,021964
nba_0081,000741,green,1103000,105000,1197000,310000,hsv,000132,000174,000098,000002,000013,000006,20867045,362597087,021964
nba_0081,000741,green,1167000,118000,1253000,307000,hsv,000129,000154,000121,000004,000044,000007,20867045,362597087,021964
nba_0081,000741,white,370000,026000,599000,669000,hsv,000136,000129,000168,000008,000063,000002,20867045,362597087,021964
nba_0081,000744,green,565000,053000,767000,670000,hsv,000144,000127,000134,000001,000002,000002,20867045,362597087,021964
nba_0081,000744,green,896000,060000,1141000,672000,hsv,000136,000140,000126,000000,000001,000001,20867045,362597087,021964
nba_0081,000744,green,1101000,111000,1191000,313000,hsv,000132,000175,000105,000003,000042,000006,20867045,362597087,021964
nba_0081,000744,green,1164000,114000,1252000,306000,hsv,000130,000156,000119,000004,000044,000007,20867045,362597087,021964
nba_0081,000744,green,1217000,111000,1295000,310000,hsv,000127,000155,000107,000002,000013,000011,20867045,362597087,021964
nba_0081,000744,white,370000,024000,595000,669000,hsv,000136,000128,000168,000008,000063,000002,20867045,362597087,021964
nba_0081,000744,white,728000,081000,951000,669000,hsv,000138,000115,000196,000007,000057,000007,20867045,362597087,021964
nba_0081,000747,green,563000,052000,765000,670000,hsv,000145,000126,000134,000001,000002,000002,20867045,362597087,021964
nba_0081,000747,green,893000,062000,1139000,669000,hsv,000136,000139,000127,000000,000001,000001,20867045,362597087,021964
