frame,order,trace_branch_label,trace_final_label,trace_event,stamped_label,stamped_branch,stamped_event,agree
942,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
945,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
945,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
948,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
948,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
951,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
951,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
951,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
954,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
954,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
954,2,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
957,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
957,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
960,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
960,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
963,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
963,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
966,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
966,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
969,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
969,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
972,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
972,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
975,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
975,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
978,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
978,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
981,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
981,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
984,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
984,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
984,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
987,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
987,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
990,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
990,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,True
993,0,DETECTION,DETECTION,993_163_877_427_1054,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,993_163_877_427_1054,True
993,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
996,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
996,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
999,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
999,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1002,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1002,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1002,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1005,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1005,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1005,2,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1008,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1008,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1011,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1014,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1014,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1017,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1017,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1020,0,DETECTION,DETECTION,1020_154_498_398_618,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1020_154_498_398_618,True
1023,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1026,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1026,1,DETECTION,DETECTION,1026_151_507_396_657,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1026_151_507_396_657,True
1029,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1029,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1032,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1032,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1035,0,DETECTION,DETECTION,1035_221_1396_469_1618,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1035_221_1396_469_1618,True
1035,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1035,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1038,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1038,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1038,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1041,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1041,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1041,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1044,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1044,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1044,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1047,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1047,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1047,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1050,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1050,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1050,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1053,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1053,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1056,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1056,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1059,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1059,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1062,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1062,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1065,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1065,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1068,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1068,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1071,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1071,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1074,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1074,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1074,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,True
1077,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1077,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1080,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1080,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1083,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1083,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1086,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1086,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1089,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1089,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1092,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1092,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1095,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1095,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1098,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1098,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1101,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1101,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1104,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1104,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1107,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1107,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1110,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1110,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1113,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1113,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1116,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1116,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1119,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1119,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1122,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1122,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1125,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1128,0,DETECTION,DETECTION,1128_468_952_725_1095,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1128_468_952_725_1095,True
1128,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1131,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1131,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1134,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1134,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1137,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1137,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1140,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1140,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1143,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1143,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1146,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1146,1,DETECTION,DETECTION,1146_397_533_628_671,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1146_397_533_628_671,True
1146,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1149,0,DETECTION,DETECTION,1149_386_538_592_636,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1149_386_538_592_636,True
1149,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1149,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1152,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1152,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1152,2,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1155,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1155,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1155,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1158,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1158,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1158,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1161,0,DETECTION,DETECTION,1161_311_555_557_685,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1161_311_555_557_685,True
1161,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1161,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1164,0,DETECTION,DETECTION,1164_294_563_537_677,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1164_294_563_537_677,True
1164,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1164,2,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1167,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1167,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1167,2,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1170,0,DETECTION,DETECTION,1170_489_873_735_1008,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1170_489_873_735_1008,True
1170,1,DETECTION,DETECTION,1170_287_574_488_661,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1170_287_574_488_661,True
1170,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1173,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1173,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1173,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1176,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1176,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1176,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1179,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1179,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1179,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1182,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1182,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1182,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1185,0,DETECTION,DETECTION,1185_540_666_842_784,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1185_540_666_842_784,True
1185,1,DETECTION,DETECTION,1185_312_566_534_668,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1185_312_566_534_668,True
1185,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1185,3,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1188,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1188,1,DETECTION,DETECTION,1188_541_657_843_783,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1188_541_657_843_783,True
1188,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1188,3,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1191,0,DETECTION,DETECTION,1191_537_654_854_783,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1191_537_654_854_783,True
1191,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1191,2,CLAMP,CLAMP,1191_236_517_410_638,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1191,3,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1191,4,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1194,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1194,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1194,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1194,3,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1197,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1197,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1197,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1200,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1200,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1203,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1206,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
1209,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1209,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:flow_gapfill_batched,,True
1212,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1215,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1215,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1218,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1218,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1221,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1221,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1224,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1224,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1227,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1227,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1230,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1230,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1233,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1233,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1236,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1236,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1239,0,CLAMP,CLAMP,1239_243_543_489_680,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1239,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1239,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1242,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1242,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1245,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1245,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1248,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1248,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1251,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1251,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1254,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1254,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1257,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1257,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1260,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1260,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1263,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
