frame,evaluated,status,calibration_provenance,emitted_player_rows,camera_lock_id,fresh_solve_count,drift_residual_px,drift_evidence_count
0,True,calibration_unavailable,unavailable,0,0,0,,0
1,True,emitted_players,solved,2,0,1,0.0,4
2,True,calibration_unavailable,unavailable,0,0,1,,0
3,True,emitted_players,solved,2,0,2,0.0,4
4,True,emitted_players,solved,2,0,3,0.9447760581970215,4
5,True,emitted_players,solved,2,0,4,0.5636002421379089,4
6,True,emitted_players,solved,2,0,5,1.9768632650375366,4
7,True,emitted_players,solved,2,0,6,0.6702296733856201,4
8,True,emitted_players,camera_lock_drift_checked,2,0,6,0.685432106256485,6
9,True,emitted_players,solved,2,0,7,0.8089497089385986,4
10,True,emitted_players,solved,2,0,8,0.9863215684890747,4
11,True,emitted_players,solved,2,0,9,0.8835041522979736,4
12,True,emitted_players,solved,2,0,10,1.1036456823349,4
13,True,emitted_players,solved,2,0,11,1.0221244096755981,4
14,True,emitted_players,camera_lock_drift_checked,2,0,11,0.9435981214046478,6
15,True,emitted_players,camera_lock_drift_checked,2,0,11,1.354712814092636,6
16,True,emitted_players,camera_lock_drift_checked,2,0,11,0.7686556577682495,6
17,True,emitted_players,camera_lock_drift_checked,2,0,11,0.9077814221382141,6
18,True,emitted_players,solved,2,0,12,1.1086173057556152,4
19,True,emitted_players,camera_lock_drift_checked,2,0,12,1.903401792049408,6
20,True,emitted_players,solved,2,0,13,0.6377817392349243,4
21,True,emitted_players,solved,2,0,14,0.6691925525665283,4
22,True,emitted_players,camera_lock_drift_checked,2,0,14,0.6351414918899536,6
23,True,emitted_players,camera_lock_drift_checked,2,0,14,1.5504176020622253,6
24,True,emitted_players,camera_lock_drift_checked,2,0,14,1.0573149919509888,6
25,True,emitted_players,solved,2,0,15,0.6878644824028015,4
26,True,emitted_players,solved,2,0,16,0.5634156465530396,4
27,True,emitted_players,solved,2,0,17,0.5259637832641602,4
28,True,emitted_players,camera_lock_drift_checked,2,0,17,1.6777409315109253,6
29,True,emitted_players,solved,2,0,18,0.6566832661628723,4
30,True,emitted_players,camera_lock_drift_checked,2,0,18,2.492220103740692,6
31,True,emitted_players,camera_lock_drift_checked,2,0,18,1.861107587814331,6
32,True,emitted_players,camera_lock_drift_checked,2,0,18,0.9584197700023651,6
33,True,emitted_players,camera_lock_drift_checked,2,0,18,1.019945502281189,6
34,True,emitted_players,solved,2,0,19,0.8599151372909546,4
35,True,emitted_players,camera_lock_drift_checked,2,0,19,1.0344417095184326,6
36,True,emitted_players,camera_lock_drift_checked,2,0,19,0.9334734976291656,6
37,True,emitted_players,camera_lock_drift_checked,2,0,19,1.2028017342090607,6
38,True,emitted_players,camera_lock_drift_checked,2,0,19,1.7156314253807068,6
39,True,emitted_players,solved,2,0,20,0.9865628480911255,4
40,True,emitted_players,solved,2,0,21,0.7469028234481812,4
41,True,emitted_players,camera_lock_drift_checked,2,0,21,2.6544286012649536,6
42,True,emitted_players,camera_lock_drift_checked,2,0,21,0.5768992453813553,6
43,True,emitted_players,camera_lock_drift_checked,2,0,21,1.6621717810630798,6
44,True,emitted_players,solved,2,0,22,0.5126579999923706,4
